Date,Week_Index,Product_ID,Product_Name,Category,Region,Channel,Production_Line,Campaign,Produced_Units,Good_Units,Sales_Units,Returned_Units,Price_per_Unit,Cost_per_Unit,Raw_Material_Cost,COGS,Marketing_Spend,Logistics_Cost,Other_Expenses,Revenue,Profit,Profit_Margin,Lead_Time_days,Downtime_hours,Efficiency_u_per_h,Defect_Rate,Returns_Rate,Inventory,Backorder,Acquisition,Retention_Rate,NPS,Employee_Satisfaction,On_Promo,Promo_Discount
2024-06-10,127,P006,HAI_SKU_06,Haircare,East,Retail,LineC,None,2189,2114,1661,0,13.02,12.16,595.41,26677.78,2449.67,670.9,428.93,21626.22,-8601.06,-0.3977,8,8.69,101.59,0.034,0.0005,2683,0,99,0.7461,13.2,7.28,False,0.0
2024-06-17,128,P006,HAI_SKU_06,Haircare,East,E-commerce,LineA,None,1646,1566,1947,29,11.45,12.44,327.55,20509.0,2077.76,601.57,656.9,22293.15,-1552.08,-0.0696,9,4.11,63.0,0.0484,0.0151,3381,207,146,0.7677,30.8,7.04,True,0.19
2024-06-24,129,P006,HAI_SKU_06,Haircare,North,E-commerce,LineB,None,1597,1597,1694,22,14.39,13.56,328.98,21688.22,1168.24,1112.56,1101.44,24376.66,-693.8,-0.0285,2,9.37,76.51,0.0,0.0135,2736,40,128,0.7211,35.5,6.95,False,0.0
2024-07-01,130,P006,HAI_SKU_06,Haircare,Central,E-commerce,LineC,SummerSale,2438,2356,2275,15,13.83,12.41,550.99,30310.68,1144.31,1048.38,748.82,31463.25,-1788.94,-0.0569,3,8.47,112.01,0.0336,0.0068,2985,0,148,0.6518,45.8,9.16,False,0.0
2024-07-08,131,P006,HAI_SKU_06,Haircare,East,Retail,LineC,HolidayPush,2074,2040,2066,20,10.73,12.1,543.39,25149.74,3462.05,668.8,200.99,22168.18,-7313.4,-0.3299,9,8.58,95.77,0.0163,0.0099,3665,14,113,0.6818,34.4,5.61,True,0.19
2024-07-15,132,P006,HAI_SKU_06,Haircare,South,E-commerce,LineB,None,1919,1867,1968,25,14.58,13.21,368.45,25386.83,3008.09,2154.01,1083.84,28693.44,-2939.33,-0.1024,6,6.94,82.37,0.0267,0.0129,2970,49,106,0.6839,24.8,7.71,False,0.0
2024-07-22,133,P006,HAI_SKU_06,Haircare,Central,E-commerce,LineC,None,2349,2349,2282,28,13.48,13.29,544.97,31272.71,1848.13,1213.64,943.64,30761.36,-4516.76,-0.1468,4,6.46,98.79,0.0,0.0124,2597,0,163,0.6773,35.5,7.61,False,0.0
2024-07-29,134,P006,HAI_SKU_06,Haircare,West,E-commerce,LineB,None,1903,1859,1849,0,13.36,13.51,418.66,25751.4,1906.31,736.42,294.53,24702.64,-3986.02,-0.1614,1,10.95,98.65,0.0228,0.0,2734,0,71,0.8272,40.7,7.12,False,0.0
2024-08-05,135,P006,HAI_SKU_06,Haircare,North,E-commerce,LineC,None,2689,2592,2751,51,13.55,13.26,613.09,35717.45,554.95,2390.79,242.89,37276.05,-1630.03,-0.0437,8,7.4,117.75,0.0357,0.0187,2094,91,217,0.6808,35.2,6.78,False,0.0
2024-08-12,136,P006,HAI_SKU_06,Haircare,West,E-commerce,LineC,SummerSale,2354,2354,2425,20,13.27,13.21,482.57,31144.6,1911.78,969.81,526.37,32179.75,-2372.81,-0.0737,5,7.99,105.81,0.0,0.0085,4173,37,91,0.7166,56.3,6.03,False,0.0
2024-08-19,137,P006,HAI_SKU_06,Haircare,South,E-commerce,LineB,NewLaunch,2004,1931,2006,49,13.76,13.88,549.1,27870.43,3160.37,1566.45,278.95,27602.56,-5273.64,-0.1911,9,6.66,85.0,0.0363,0.0244,3817,43,138,0.7607,16.9,7.8,False,0.0
2024-08-26,138,P006,HAI_SKU_06,Haircare,West,Retail,LineB,None,1884,1843,1740,37,13.89,12.91,459.7,24368.41,2955.51,1727.65,502.96,24168.6,-5385.93,-0.2228,2,6.03,77.83,0.0215,0.0218,2950,0,80,0.7397,17.6,6.36,False,0.0
2024-09-02,139,P006,HAI_SKU_06,Haircare,South,E-commerce,LineA,None,2468,2382,2188,99,13.49,13.64,602.19,33723.74,1790.49,1296.23,779.54,29516.12,-8073.88,-0.2735,10,2.29,88.29,0.0346,0.0456,2472,0,98,0.6665,39.1,6.87,False,0.0
2024-09-09,140,P006,HAI_SKU_06,Haircare,West,Retail,LineB,None,2522,2440,2407,28,13.28,13.78,542.23,34807.38,3623.42,1116.68,1064.73,31964.96,-8647.25,-0.2705,5,4.86,99.38,0.0325,0.012,3547,0,114,0.7382,38.6,6.58,False,0.0
2024-09-16,141,P006,HAI_SKU_06,Haircare,West,Retail,LineA,None,2276,2219,2131,28,13.62,13.06,487.06,29773.27,3391.97,1334.84,332.89,29024.22,-5808.75,-0.2001,8,4.03,86.82,0.0247,0.0133,3044,0,73,0.8048,12.9,6.9,False,0.0
2024-09-23,142,P006,HAI_SKU_06,Haircare,North,Retail,LineB,None,2034,1978,1931,26,14.2,12.44,410.87,25344.05,2561.15,1238.43,704.17,27420.2,-2427.6,-0.0885,8,7.63,89.97,0.0272,0.014,3372,0,72,0.748,29.9,8.61,False,0.0
2024-09-30,143,P006,HAI_SKU_06,Haircare,Central,Retail,LineA,None,2880,2794,2720,22,12.01,12.5,650.88,36065.09,2223.27,2500.58,1197.38,32667.2,-9319.12,-0.2853,10,8.96,135.35,0.0296,0.0082,4589,0,197,0.7451,40.0,6.88,True,0.09
2024-10-07,144,P006,HAI_SKU_06,Haircare,Central,E-commerce,LineB,None,2060,1994,2001,15,11.16,12.88,556.2,26588.42,5177.42,1550.08,1093.37,22331.16,-12078.13,-0.5409,7,7.72,91.47,0.032,0.0076,4203,5,164,0.6958,28.5,6.67,True,0.14
2024-10-14,145,P006,HAI_SKU_06,Haircare,North,E-commerce,LineA,None,1914,1835,1826,17,13.9,13.17,505.3,25257.91,2539.34,1709.52,1149.09,25381.4,-5274.46,-0.2078,10,10.0,94.57,0.0412,0.0097,1580,0,64,0.6334,3.1,7.15,False,0.0
2024-10-21,146,P006,HAI_SKU_06,Haircare,North,Retail,LineA,None,2619,2569,2243,26,14.09,12.9,615.46,33846.65,2745.26,1114.46,951.89,31603.87,-7054.39,-0.2232,3,8.31,119.45,0.0188,0.0117,4191,0,173,0.7291,15.9,8.32,False,0.0
2024-10-28,147,P006,HAI_SKU_06,Haircare,West,E-commerce,LineA,SummerSale,2548,2537,2543,54,13.81,12.51,558.01,31931.28,218.11,1538.09,685.1,35118.83,746.25,0.0212,6,9.45,122.58,0.0043,0.0216,3068,3,175,0.7234,30.7,6.01,False,0.0
2024-11-04,148,P006,HAI_SKU_06,Haircare,Central,Retail,LineB,SummerSale,2326,2273,2092,53,13.91,12.64,455.9,29446.23,1701.13,1015.1,238.67,29099.72,-3301.41,-0.1135,4,5.07,92.42,0.0226,0.0254,2114,0,180,0.6335,37.6,7.08,False,0.0
2024-11-11,149,P006,HAI_SKU_06,Haircare,Central,Retail,LineB,None,2962,2895,2648,55,14.21,13.41,642.75,39784.7,3158.21,2629.12,512.88,37628.08,-8456.83,-0.2247,2,7.69,131.36,0.0225,0.021,4175,0,196,0.8404,15.6,6.05,False,0.0
2024-11-18,150,P006,HAI_SKU_06,Haircare,Central,E-commerce,LineB,None,2519,2429,2321,0,13.04,13.74,665.02,34677.56,1028.23,2286.29,432.3,30265.84,-8158.54,-0.2696,7,7.39,110.26,0.0356,0.0,2831,0,84,0.6918,31.6,6.07,False,0.0
2024-11-25,151,P006,HAI_SKU_06,Haircare,North,Retail,LineC,None,2464,2464,2261,52,13.71,13.24,473.09,32670.67,1804.06,1255.49,294.15,30998.31,-5026.06,-0.1621,4,4.39,95.3,0.0,0.0232,2644,0,194,0.667,26.9,5.97,False,0.0
2024-12-02,152,P006,HAI_SKU_06,Haircare,North,E-commerce,LineB,None,2758,2660,2601,62,14.25,12.8,700.53,35372.45,2115.13,2892.21,861.61,37064.25,-4177.15,-0.1127,6,4.5,107.14,0.0352,0.024,2539,0,215,0.694,33.4,6.31,False,0.0
2024-12-09,153,P006,HAI_SKU_06,Haircare,North,E-commerce,LineC,None,1698,1672,1700,36,14.53,13.71,422.8,23321.86,1131.21,1325.09,743.31,24701.0,-1820.47,-0.0737,7,1.58,59.24,0.0147,0.0216,2182,11,150,0.7138,10.6,8.69,False,0.0
2024-12-16,154,P006,HAI_SKU_06,Haircare,Central,E-commerce,LineB,None,2973,2926,3083,77,13.24,12.07,677.84,35951.89,2186.79,2305.78,425.7,40818.92,-51.24,-0.0013,10,6.53,125.38,0.0158,0.0251,3728,83,181,0.6923,14.9,7.71,True,0.06
2024-12-23,155,P006,HAI_SKU_06,Haircare,South,Retail,LineA,None,2887,2791,2590,0,13.08,13.55,603.38,39179.19,2708.44,1960.12,618.2,33877.2,-10588.75,-0.3126,11,10.96,149.72,0.033,0.0002,2596,0,192,0.7302,28.2,7.01,False,0.0
2024-12-30,156,P006,HAI_SKU_06,Haircare,East,Wholesale,LineC,None,2824,2766,2621,62,14.24,12.71,581.74,35951.21,1086.18,1453.92,779.54,37323.04,-1947.81,-0.0522,1,4.3,108.85,0.0203,0.024,1817,0,93,0.6701,6.8,7.45,False,0.0
2022-01-03,0,P007,MAK_SKU_07,Makeup,West,Wholesale,LineA,None,2131,2080,1631,0,48.45,9.26,775.68,19810.63,2666.34,6285.05,846.77,79021.95,49413.16,0.6253,8,3.37,79.3,0.0238,0.0,3413,0,143,0.6918,37.5,7.65,False,0.0
2022-01-10,1,P007,MAK_SKU_07,Makeup,West,Retail,LineC,None,2489,2428,2148,76,48.99,8.83,933.38,22071.21,3007.11,6010.61,1121.57,105230.52,73020.02,0.6939,4,7.11,107.6,0.0242,0.0354,2924,0,155,0.7608,51.8,6.91,False,0.0
2022-01-17,2,P007,MAK_SKU_07,Makeup,Central,E-commerce,LineC,SummerSale,2267,2237,2351,49,50.12,9.99,877.33,22735.06,1784.82,4668.34,796.85,117832.12,87847.05,0.7455,6,5.06,90.03,0.0129,0.0211,3986,62,201,0.6684,47.1,6.35,False,0.0
2022-01-24,3,P007,MAK_SKU_07,Makeup,North,E-commerce,LineA,None,2071,2021,1894,13,48.71,9.29,596.45,19299.23,2678.73,6784.71,585.03,92256.74,62909.04,0.6819,7,4.01,78.94,0.0239,0.0072,3825,0,59,0.7047,19.2,6.74,False,0.0
2022-01-31,4,P007,MAK_SKU_07,Makeup,North,Wholesale,LineC,None,1573,1545,1285,24,49.21,9.99,514.37,15765.71,1354.85,4292.54,1171.01,63234.85,40650.74,0.6429,8,0.38,52.69,0.0177,0.0188,3514,0,51,0.7603,40.9,6.38,False,0.0
2022-02-07,5,P007,MAK_SKU_07,Makeup,East,Retail,LineA,None,2110,2110,2017,22,46.31,9.54,689.97,20198.4,2589.25,6407.77,961.92,93407.27,63249.93,0.6771,11,2.41,75.81,0.0,0.0111,3038,0,68,0.8064,36.3,6.87,False,0.0
2022-02-14,6,P007,MAK_SKU_07,Makeup,South,E-commerce,LineB,NewLaunch,1893,1827,1832,62,50.1,10.16,711.77,19304.06,2895.29,6945.17,1058.41,91783.2,61580.27,0.6709,7,9.67,92.03,0.0344,0.0341,2919,0,91,0.7254,58.8,8.38,False,0.0
2022-02-21,7,P007,MAK_SKU_07,Makeup,South,E-commerce,LineB,None,2206,2164,2125,34,50.23,9.36,622.09,20710.37,459.85,5965.21,1162.68,106738.75,78440.64,0.7349,5,7.54,97.16,0.0187,0.0163,2527,0,98,0.7398,19.0,6.25,False,0.0
2022-02-28,8,P007,MAK_SKU_07,Makeup,North,Retail,LineC,HolidayPush,2495,2423,2104,43,47.98,10.08,833.33,25232.93,1281.09,4798.26,855.12,100949.92,68782.52,0.6814,4,4.75,97.9,0.0286,0.0208,3919,0,98,0.7616,32.2,5.88,False,0.0
2022-03-07,9,P007,MAK_SKU_07,Makeup,East,Retail,LineA,None,1925,1925,1528,0,49.16,8.83,646.8,17062.43,563.19,2436.59,548.05,75116.48,54506.22,0.7256,7,7.0,82.82,0.0,0.0,3920,0,59,0.6762,36.8,7.09,False,0.0
2022-03-14,10,P007,MAK_SKU_07,Makeup,West,E-commerce,LineA,None,1966,1927,1834,26,47.2,10.02,566.21,19755.94,977.94,6297.97,647.1,86564.8,58885.85,0.6803,6,4.65,76.83,0.0195,0.0142,3671,0,74,0.8327,45.3,6.05,False,0.0
2022-03-21,11,P007,MAK_SKU_07,Makeup,North,E-commerce,LineA,None,2679,2623,3582,69,34.67,9.93,991.23,26701.59,3659.7,8322.86,325.71,124187.94,85178.08,0.6859,8,5.3,107.4,0.0209,0.0194,2496,468,257,0.6585,30.8,7.46,True,0.3
2022-03-28,12,P007,MAK_SKU_07,Makeup,East,Wholesale,LineA,None,2519,2519,2816,61,36.99,9.13,818.68,23080.34,382.32,6166.91,693.11,104163.84,73841.16,0.7089,10,4.69,98.6,0.0,0.022,3512,146,165,0.5992,41.7,6.44,True,0.28
2022-04-04,13,P007,MAK_SKU_07,Makeup,East,Retail,LineB,NewLaunch,1984,1950,1749,33,52.11,9.48,690.43,18877.36,3152.27,5855.64,1091.74,91140.39,62163.38,0.6821,5,6.25,82.7,0.017,0.0192,3499,0,81,0.691,30.2,7.08,False,0.0
2022-04-11,14,P007,MAK_SKU_07,Makeup,Central,Retail,LineA,SummerSale,2058,2035,1699,20,51.57,9.58,619.46,19777.59,1710.75,2141.53,562.86,87617.43,63424.7,0.7239,9,7.74,91.45,0.0111,0.0121,3193,0,84,0.7769,20.3,7.76,False,0.0
2022-04-18,15,P007,MAK_SKU_07,Makeup,East,Retail,LineB,None,2476,2439,2061,54,47.39,9.07,685.85,22525.91,440.08,7159.96,1131.01,97670.79,66413.83,0.68,7,9.05,116.83,0.0147,0.0265,2807,0,79,0.7007,25.4,7.03,False,0.0
2022-04-25,16,P007,MAK_SKU_07,Makeup,Central,Retail,LineA,None,2129,2104,1976,24,46.37,9.75,564.19,20814.17,2315.53,4129.27,775.37,91627.12,63592.78,0.694,4,9.13,100.85,0.0116,0.0123,3385,0,124,0.6723,43.2,7.64,False,0.0
2022-05-02,17,P007,MAK_SKU_07,Makeup,West,E-commerce,LineC,None,2418,2344,2137,29,47.93,9.31,689.13,22580.49,2059.46,7942.43,1159.46,102426.41,68684.57,0.6706,3,8.28,110.12,0.0303,0.0136,2436,0,167,0.7058,23.2,6.16,False,0.0
2022-05-09,18,P007,MAK_SKU_07,Makeup,East,E-commerce,LineC,HolidayPush,2043,2006,2141,41,48.36,10.01,725.26,20522.96,3113.85,2283.21,1027.37,103538.76,76591.37,0.7397,8,7.48,89.77,0.0177,0.0194,3803,66,123,0.6969,26.4,5.57,False,0.0
2022-05-16,19,P007,MAK_SKU_07,Makeup,East,E-commerce,LineB,None,2520,2476,2920,40,33.5,9.91,750.96,25048.3,5040.42,3891.61,792.59,97820.0,63047.08,0.6445,4,8.21,114.4,0.0174,0.014,3284,206,140,0.78,24.9,6.15,True,0.3
2022-05-23,20,P007,MAK_SKU_07,Makeup,South,Retail,LineC,None,2394,2285,2138,22,50.28,9.65,809.17,23183.02,2795.33,4630.26,1069.08,107498.64,75820.95,0.7053,3,7.14,103.66,0.0455,0.0107,2974,0,141,0.7696,21.6,8.77,False,0.0
2022-05-30,21,P007,MAK_SKU_07,Makeup,West,E-commerce,LineB,None,2030,2030,2256,78,50.33,8.98,769.37,18306.34,433.22,4389.59,336.59,113544.48,90078.74,0.7933,15,9.74,99.01,0.0,0.0346,4024,98,102,0.7287,30.5,5.94,False,0.0
2022-06-06,22,P007,MAK_SKU_07,Makeup,North,E-commerce,LineC,None,2447,2400,2297,28,47.58,8.96,709.63,21996.08,3305.46,2754.08,492.29,109291.26,80743.35,0.7388,6,8.29,111.47,0.0191,0.0123,3084,0,147,0.6039,18.7,7.88,False,0.0
2022-06-13,23,P007,MAK_SKU_07,Makeup,North,E-commerce,LineA,None,1949,1864,2035,6,51.55,9.46,701.64,18507.7,1370.88,5289.44,702.07,104904.25,79034.16,0.7534,7,6.79,83.11,0.0435,0.003,2457,89,114,0.8229,33.1,6.85,False,0.0
2022-06-20,24,P007,MAK_SKU_07,Makeup,West,Retail,LineA,None,2173,2173,2078,37,47.92,9.64,838.78,21031.6,3408.76,2426.6,548.3,99577.76,72162.5,0.7247,9,5.38,87.41,0.0,0.0179,4103,0,86,0.6212,16.8,5.68,False,0.0
2022-06-27,25,P007,MAK_SKU_07,Makeup,North,E-commerce,LineB,SummerSale,2490,2482,2577,0,48.92,10.06,662.34,25115.63,3925.25,5781.75,813.66,126066.84,90430.55,0.7173,4,1.15,85.61,0.003,0.0,2846,55,167,0.6519,24.2,7.43,False,0.0
2022-07-04,26,P007,MAK_SKU_07,Makeup,South,E-commerce,LineB,None,1914,1914,1859,0,49.34,8.97,731.15,17241.69,989.32,7131.63,1157.32,91723.06,65203.1,0.7109,5,4.48,74.29,0.0,0.0,2836,0,102,0.7086,22.2,7.63,False,0.0
2022-07-11,27,P007,MAK_SKU_07,Makeup,Central,Retail,LineA,None,2139,2093,1720,26,49.2,9.19,673.78,19724.79,810.05,3272.78,708.68,84624.0,60107.7,0.7103,8,6.01,88.3,0.0214,0.0156,3558,0,57,0.6764,40.3,7.86,False,0.0
2022-07-18,28,P007,MAK_SKU_07,Makeup,Central,E-commerce,LineC,HolidayPush,2126,2079,2129,70,47.35,9.6,727.09,20482.31,5437.84,2145.13,355.03,100808.15,72387.84,0.7181,6,1.61,74.25,0.0221,0.0332,3137,32,178,0.6929,13.9,5.43,True,0.07
2022-07-25,29,P007,MAK_SKU_07,Makeup,Central,Wholesale,LineC,None,1901,1829,1882,6,41.81,9.57,714.78,18264.05,3706.45,3205.92,571.44,78686.42,52938.56,0.6728,12,7.63,84.07,0.0377,0.0037,1651,21,81,0.7275,23.7,7.66,True,0.16
2022-08-01,30,P007,MAK_SKU_07,Makeup,South,Retail,LineA,SummerSale,1940,1883,1727,27,49.91,9.04,651.84,17602.78,2611.35,3948.56,218.59,86194.57,61813.29,0.7171,7,4.37,74.99,0.0293,0.0158,3230,0,88,0.6667,32.7,7.56,False,0.0
2022-08-08,31,P007,MAK_SKU_07,Makeup,Central,Wholesale,LineA,SummerSale,1650,1619,1569,14,44.35,9.53,496.65,15774.16,5169.05,3921.07,925.19,69585.15,43795.67,0.6294,7,8.93,77.44,0.0185,0.0093,3048,0,122,0.6058,40.1,5.34,True,0.14
2022-08-15,32,P007,MAK_SKU_07,Makeup,South,Retail,LineA,None,2155,2095,1845,72,49.98,9.62,816.75,20812.77,3457.04,6617.84,718.83,92213.1,60606.62,0.6572,10,5.04,85.53,0.0274,0.0391,2200,0,104,0.6876,18.1,7.86,False,0.0
2022-08-22,33,P007,MAK_SKU_07,Makeup,South,Retail,LineC,None,2291,2276,1853,30,50.06,9.5,799.56,21844.46,750.78,6555.36,845.27,92761.18,62765.31,0.6766,8,8.46,105.19,0.0063,0.0163,4183,0,124,0.7639,23.8,6.56,False,0.0
2022-08-29,34,P007,MAK_SKU_07,Makeup,North,Retail,LineC,None,2249,2185,2112,20,49.5,9.38,838.88,21179.51,1506.93,5266.11,261.49,104544.0,76329.96,0.7301,5,2.8,81.96,0.0283,0.0095,2713,0,166,0.6514,36.7,7.22,False,0.0
2022-09-05,35,P007,MAK_SKU_07,Makeup,Central,E-commerce,LineB,NewLaunch,2124,2096,2097,60,50.77,9.79,647.82,20858.74,2396.75,8273.45,585.28,106464.69,74350.47,0.6984,10,2.41,76.31,0.0128,0.029,3148,0,116,0.6434,39.0,7.29,False,0.0
2022-09-12,36,P007,MAK_SKU_07,Makeup,West,Retail,LineB,None,1801,1748,1758,11,41.07,9.04,572.72,16338.31,1735.97,3036.23,269.56,72201.06,50820.99,0.7039,14,6.78,76.77,0.0291,0.0063,4167,3,111,0.6414,2.8,6.66,True,0.19
2022-09-19,37,P007,MAK_SKU_07,Makeup,West,E-commerce,LineA,None,2273,2259,2336,31,51.03,9.67,872.83,22067.19,3522.87,2391.93,730.24,119206.08,90493.85,0.7591,6,8.72,105.61,0.006,0.0136,4262,37,138,0.7129,3.6,6.63,False,0.0
2022-09-26,38,P007,MAK_SKU_07,Makeup,Central,Retail,LineB,None,1896,1850,1503,12,48.57,10.02,682.56,19066.18,2869.79,1722.43,870.41,73000.71,48471.9,0.664,4,6.79,80.85,0.024,0.0082,2517,0,62,0.7389,44.9,8.53,False,0.0
2022-10-03,39,P007,MAK_SKU_07,Makeup,East,Wholesale,LineB,None,2462,2358,2280,49,48.66,9.19,709.06,22696.69,1037.23,5821.84,1068.54,110944.8,80320.5,0.724,8,7.48,108.15,0.0421,0.0218,1649,0,172,0.6665,37.2,7.99,False,0.0
2022-10-10,40,P007,MAK_SKU_07,Makeup,Central,Wholesale,LineC,None,2494,2461,2299,31,49.62,8.84,718.27,22118.79,2839.75,3862.81,1058.16,114076.38,84196.87,0.7381,13,6.68,105.87,0.0129,0.0137,1363,0,172,0.7372,45.0,8.0,False,0.0
2022-10-17,41,P007,MAK_SKU_07,Makeup,East,Wholesale,LineB,None,2522,2522,2476,44,46.65,9.3,696.07,23524.21,1800.69,6371.74,973.16,115505.4,82835.6,0.7172,5,11.08,131.62,0.0,0.018,3227,0,171,0.7031,15.7,7.66,False,0.0
2022-10-24,42,P007,MAK_SKU_07,Makeup,East,E-commerce,LineB,None,2342,2289,2433,34,49.79,9.08,679.18,21333.28,3492.1,7693.34,413.2,121139.07,88207.15,0.7281,3,6.24,97.57,0.0226,0.0141,4615,62,114,0.6955,15.2,6.6,False,0.0
2022-10-31,43,P007,MAK_SKU_07,Makeup,Central,Retail,LineB,None,2177,2124,1823,55,50.97,8.86,759.77,19364.2,1909.58,6481.53,937.68,92918.31,64225.32,0.6912,4,7.83,97.16,0.024,0.0305,4035,0,118,0.7063,42.4,6.85,False,0.0
2022-11-07,44,P007,MAK_SKU_07,Makeup,East,Retail,LineA,None,2670,2555,2346,14,50.3,10.0,817.02,26781.7,3403.45,3600.29,1104.27,118003.8,83114.09,0.7043,11,0.77,90.59,0.043,0.0064,2965,0,184,0.5484,29.8,7.0,False,0.0
2022-11-14,45,P007,MAK_SKU_07,Makeup,West,Wholesale,LineB,None,2590,2552,2318,36,46.02,9.02,681.17,23429.92,912.78,7046.6,422.77,106674.36,74862.29,0.7018,7,7.16,112.21,0.0147,0.0159,2456,0,193,0.7417,39.9,7.45,False,0.0
2022-11-21,46,P007,MAK_SKU_07,Makeup,South,Retail,LineB,None,2615,2506,2217,5,47.34,10.11,839.41,26521.59,3391.18,8028.66,1006.33,104952.78,66005.02,0.6289,10,8.61,120.88,0.0414,0.0025,2985,0,189,0.7084,32.8,8.14,False,0.0
2022-11-28,47,P007,MAK_SKU_07,Makeup,East,Retail,LineC,None,2487,2444,1992,36,48.96,9.66,877.91,24112.21,2962.8,6583.71,641.0,97528.32,63228.6,0.6483,6,6.79,106.03,0.0173,0.0183,3431,0,141,0.7263,18.1,6.68,False,0.0
2022-12-05,48,P007,MAK_SKU_07,Makeup,Central,Retail,LineA,None,2619,2560,2433,52,51.93,9.83,976.89,25842.46,217.36,5617.97,610.71,126345.69,94057.19,0.7444,2,6.39,109.81,0.0222,0.0217,3262,0,169,0.7344,44.5,7.52,False,0.0
2022-12-12,49,P007,MAK_SKU_07,Makeup,Central,E-commerce,LineB,None,2985,2952,2977,0,52.22,8.87,1062.66,26583.22,2908.31,10797.23,1095.63,155458.94,114074.55,0.7338,4,5.6,121.12,0.0108,0.0,3375,13,205,0.7337,12.3,5.78,False,0.0
2022-12-19,50,P007,MAK_SKU_07,Makeup,South,Retail,LineA,NewLaunch,2469,2444,2035,11,51.22,9.97,812.3,24697.16,2155.2,7771.16,454.74,104232.7,69154.44,0.6635,6,3.56,92.54,0.0097,0.0055,5363,0,173,0.7659,24.5,8.67,False,0.0
2022-12-26,51,P007,MAK_SKU_07,Makeup,North,Retail,LineA,None,2720,2619,2097,40,46.32,9.91,905.76,27045.78,337.31,5245.0,571.76,97133.04,63933.19,0.6582,6,3.74,102.63,0.0369,0.0195,4626,0,173,0.6518,23.3,7.36,False,0.0
2023-01-02,52,P007,MAK_SKU_07,Makeup,South,E-commerce,LineA,NewLaunch,2095,2082,2080,50,50.07,9.34,779.34,19645.23,3123.15,3075.87,901.19,104145.6,77400.16,0.7432,5,6.52,88.33,0.0062,0.0243,4287,0,161,0.7425,29.3,7.33,False,0.0
2023-01-09,53,P007,MAK_SKU_07,Makeup,South,Wholesale,LineB,None,2221,2171,1866,40,52.0,9.42,801.78,21002.0,2259.11,5477.1,865.77,97032.0,67428.02,0.6949,6,2.45,79.92,0.0223,0.0219,2538,0,119,0.817,20.9,7.96,False,0.0
2023-01-16,54,P007,MAK_SKU_07,Makeup,West,E-commerce,LineB,None,2088,2009,2137,38,49.21,9.09,684.86,19048.41,1130.01,7813.16,1040.33,105161.77,76129.86,0.7239,6,9.9,102.66,0.0374,0.018,2602,61,161,0.6813,7.3,6.51,False,0.0
2023-01-23,55,P007,MAK_SKU_07,Makeup,West,Retail,LineA,SummerSale,2590,2559,2346,0,47.01,9.87,764.05,25639.7,1949.56,8780.95,586.46,110285.46,73328.79,0.6649,5,6.12,107.36,0.0119,0.0,3332,0,175,0.6958,45.4,6.17,False,0.0
2023-01-30,56,P007,MAK_SKU_07,Makeup,South,Retail,LineA,None,2004,1984,1852,5,51.46,9.74,565.13,19575.47,1539.74,7512.96,498.92,95303.92,66176.83,0.6944,6,4.98,79.33,0.0095,0.003,2962,0,72,0.7038,25.9,6.84,False,0.0
2023-02-06,57,P007,MAK_SKU_07,Makeup,South,Retail,LineB,HolidayPush,2658,2536,2124,46,48.75,9.86,839.93,26291.87,1596.1,3080.5,451.47,103545.0,72125.06,0.6966,3,9.17,126.17,0.0455,0.022,5006,0,116,0.6843,39.9,7.46,False,0.0
2023-02-13,58,P007,MAK_SKU_07,Makeup,South,E-commerce,LineA,None,2531,2531,2245,40,49.7,9.34,777.02,23717.24,3561.37,7947.52,798.84,111576.5,75551.53,0.6771,5,7.42,110.9,0.0,0.018,1877,0,122,0.6541,24.0,5.43,False,0.0
2023-02-20,59,P007,MAK_SKU_07,Makeup,North,E-commerce,LineB,None,2266,2223,1954,37,49.39,9.86,840.69,22426.83,2863.45,2737.73,857.74,96508.06,67622.31,0.7007,11,4.45,87.85,0.0186,0.019,3060,0,87,0.7333,32.5,7.95,False,0.0
2023-02-27,60,P007,MAK_SKU_07,Makeup,West,Retail,LineB,None,2981,2973,2630,19,49.97,9.52,810.83,28460.2,2394.58,8483.2,434.84,131421.1,91648.28,0.6974,8,8.45,136.83,0.0024,0.0073,1969,0,234,0.7499,35.7,6.86,False,0.0
2023-03-06,61,P007,MAK_SKU_07,Makeup,East,Retail,LineB,None,1981,1940,1567,48,48.1,8.97,709.2,17840.49,1073.39,1545.73,1168.41,75372.7,53744.68,0.7131,8,5.67,80.64,0.0202,0.0309,2667,0,102,0.7238,24.2,6.2,False,0.0
2023-03-13,62,P007,MAK_SKU_07,Makeup,West,Retail,LineB,NewLaunch,2340,2284,2021,37,47.47,8.98,793.26,21092.53,683.52,2332.54,893.59,95936.87,70934.69,0.7394,14,8.15,105.91,0.0238,0.0187,3222,0,167,0.684,51.5,7.07,False,0.0
2023-03-20,63,P007,MAK_SKU_07,Makeup,Central,E-commerce,LineA,None,2244,2212,2230,46,47.49,9.84,740.52,22155.01,1212.74,4554.41,468.24,105902.7,77512.3,0.7319,9,6.11,92.98,0.0139,0.0207,2926,7,190,0.7074,19.1,6.23,False,0.0
2023-03-27,64,P007,MAK_SKU_07,Makeup,North,E-commerce,LineB,SummerSale,2601,2540,2456,18,50.26,9.17,749.09,23926.08,1629.27,4720.76,453.88,123438.56,92708.57,0.7511,6,7.83,116.04,0.0234,0.0077,5445,0,146,0.599,36.2,7.13,False,0.0
