Date,Month,Year,Quarter,Acquisition_Rate,Retention_Rate,Churn_Rate,Customer_Satisfaction_Score,Website_Traffic,Region,Campaign,Product_Category,Customer_Segment,Sales_Channel,Cost,Revenue,Profit
2024-04-25 00:01:45.877900,4,2024,2,0.2442772284949135,0.8793272553749587,0.27327804144004725,92,36885,East,Campaign_A,Apparel,VIP,Phone,389,882.633560814433,493.63356081443305
2024-04-26 00:01:45.877900,4,2024,2,0.07986418016917284,0.7375397122425096,0.28970417484004657,96,19198,West,Campaign_C,Electronics,Returning,Online,409,770.3482768867225,361.3482768867225
2024-04-27 00:01:45.877900,4,2024,2,0.10221151255749167,0.7818162996043125,0.2073240836545911,92,4737,North,Campaign_C,Furniture,VIP,Store,53,104.80640977472555,51.80640977472555
2024-04-28 00:01:45.877900,4,2024,2,0.24302810702847516,0.830869101748146,0.14550879236247588,62,7778,North,Campaign_B,Apparel,Returning,Store,161,401.58387937570177,240.58387937570177
2024-04-29 00:01:45.877900,4,2024,2,0.10269596678445475,0.7142410276549678,0.2561390397250633,80,3199,East,Campaign_C,Electronics,VIP,Phone,315,678.1972953504094,363.1972953504094
2024-04-30 00:01:45.877900,4,2024,2,0.19358487278029674,0.8028018614798134,0.15731237951879673,69,5962,North,Campaign_B,Furniture,VIP,Store,144,356.8816239486474,212.88162394864742
2024-05-01 00:01:45.877900,5,2024,2,0.15947085495173052,0.8803297731898931,0.26137371200067194,70,40322,South,Campaign_B,Furniture,New,Store,311,394.1274996376377,83.1274996376377
2024-05-02 00:01:45.877900,5,2024,2,0.19143082284309082,0.8504174907735154,0.27957732316269335,87,31770,West,Campaign_B,Apparel,Returning,Store,180,332.6657019656088,152.66570196560878
2024-05-03 00:01:45.877900,5,2024,2,0.20721300987930608,0.7327313660055812,0.24692098961162284,81,26192,South,Campaign_A,Apparel,New,Online,312,722.1714996417054,410.1714996417054
2024-05-04 00:01:45.877900,5,2024,2,0.12302567073140747,0.8512582588463984,0.13234954888801453,97,40882,South,Campaign_B,Furniture,New,Phone,393,775.2065836146513,382.2065836146513
2024-05-05 00:01:45.877900,5,2024,2,0.23546112307404482,0.7820512769268056,0.22210715239180484,72,28271,North,Campaign_C,Apparel,Returning,Store,195,436.2421946965158,241.2421946965158
2024-05-06 00:01:45.877900,5,2024,2,0.1971286641546533,0.9368551594965241,0.28569186102164573,76,49197,North,Campaign_C,Apparel,Returning,Phone,350,443.10651145929194,93.10651145929194
2024-05-07 00:01:45.877900,5,2024,2,0.07134959184318933,0.7108879887803725,0.08385046208055026,80,44963,West,Campaign_C,Apparel,VIP,Phone,462,916.6219963605237,454.62199636052367
2024-05-08 00:01:45.877900,5,2024,2,0.07031323320442118,0.9266046402309964,0.2607175581876854,63,2205,South,Campaign_C,Electronics,New,Online,478,820.2975396755131,342.2975396755131
2024-05-09 00:01:45.877900,5,2024,2,0.19251938829675042,0.8253774170124941,0.24354850899080682,85,9070,South,Campaign_B,Furniture,Returning,Store,345,537.6781010701557,192.67810107015566
2024-05-10 00:01:45.877900,5,2024,2,0.07036269865731502,0.8650304331083956,0.189544627490138,92,19814,West,Campaign_A,Apparel,New,Online,152,373.7105096282653,221.7105096282653
2024-05-11 00:01:45.877900,5,2024,2,0.21526363705962565,0.9124782348029484,0.14636850706520754,96,7943,South,Campaign_C,Apparel,New,Online,431,874.7309559128021,443.7309559128021
2024-05-12 00:01:45.877900,5,2024,2,0.055689146592865016,0.7388763048200736,0.16405875612737036,80,20839,East,Campaign_B,Electronics,New,Store,499,1072.691545887873,573.691545887873
2024-05-13 00:01:45.877900,5,2024,2,0.14589496035507699,0.8196340638438677,0.27618921087487625,93,27322,East,Campaign_A,Furniture,Returning,Store,276,397.05022097345346,121.05022097345346
2024-05-14 00:01:45.877900,5,2024,2,0.16511743136591506,0.9250685252393176,0.1094650982538201,84,18456,East,Campaign_B,Electronics,Returning,Online,335,815.2350927373429,480.23509273734294
2024-05-15 00:01:45.877900,5,2024,2,0.16674484239113802,0.7189168061438337,0.13246608417700623,88,44613,North,Campaign_C,Electronics,Returning,Online,289,661.8568811473247,372.85688114732466
2024-05-16 00:01:45.877900,5,2024,2,0.15710202405376528,0.759883111358788,0.22334521297028037,68,33746,South,Campaign_B,Electronics,Returning,Store,379,529.7140232491095,150.71402324910946
2024-05-17 00:01:45.877900,5,2024,2,0.11399934962115099,0.7175143759817708,0.16150500407030338,82,29869,East,Campaign_B,Electronics,New,Online,290,454.9615467187751,164.96154671877508
2024-05-18 00:01:45.877900,5,2024,2,0.11822306215281674,0.8148553084995283,0.120222127781042,99,29940,West,Campaign_C,Electronics,VIP,Store,358,457.9875881377204,99.98758813772042
2024-05-19 00:01:45.877900,5,2024,2,0.09901008173428097,0.7203613603461508,0.0765887812035237,95,25240,South,Campaign_C,Electronics,Returning,Phone,417,521.2481562887275,104.2481562887275
2024-05-20 00:01:45.877900,5,2024,2,0.071129751626533,0.9062979338542871,0.18343581346552945,66,41982,West,Campaign_C,Furniture,New,Store,473,1006.962014210105,533.962014210105
2024-05-21 00:01:45.877900,5,2024,2,0.09699066849300933,0.7135923071540322,0.27581870430572164,64,45659,East,Campaign_B,Electronics,VIP,Online,437,1088.6059447822167,651.6059447822167
2024-05-22 00:01:45.877900,5,2024,2,0.09223285390504668,0.9427625682075438,0.14085644775257333,83,3933,South,Campaign_C,Furniture,Returning,Store,143,246.94330889197514,103.94330889197514
2024-05-23 00:01:45.877900,5,2024,2,0.13837768346013174,0.8579263372788729,0.2213136871728152,71,38246,North,Campaign_B,Furniture,VIP,Online,438,718.9904886301023,280.9904886301023
2024-05-24 00:01:45.877900,5,2024,2,0.10475170751837692,0.7501792683182286,0.14827520548700324,82,41405,South,Campaign_C,Furniture,New,Online,388,600.0744668053236,212.0744668053236
2024-05-25 00:01:45.877900,5,2024,2,0.17142717636884278,0.9469340306478257,0.157465269274699,97,17498,West,Campaign_C,Apparel,New,Store,410,627.2764148002099,217.27641480020986
2024-05-26 00:01:45.877900,5,2024,2,0.18162194319063468,0.8260551328168116,0.15538174976769414,67,24252,East,Campaign_B,Electronics,Returning,Online,119,180.34997741004273,61.349977410042726
2024-05-27 00:01:45.877900,5,2024,2,0.1443500143038774,0.8133765658922623,0.2589272623663153,67,49018,North,Campaign_C,Electronics,Returning,Phone,94,186.74739454498567,92.74739454498567
2024-05-28 00:01:45.877900,5,2024,2,0.07610919645457453,0.9222169747254189,0.07416970868205137,89,9769,South,Campaign_C,Electronics,VIP,Online,171,407.3652062637864,236.36520626378638
2024-05-29 00:01:45.877900,5,2024,2,0.12881491474330575,0.9235496663844345,0.2393276416931538,83,2227,South,Campaign_A,Apparel,VIP,Store,438,614.5766970046859,176.5766970046859
2024-05-30 00:01:45.877900,5,2024,2,0.24473952719533754,0.9003651125040655,0.05976713658365003,66,42324,East,Campaign_A,Apparel,New,Store,407,660.9057923658354,253.9057923658354
2024-05-31 00:01:45.877900,5,2024,2,0.06976152619344156,0.7952269144907828,0.055637632715638444,93,37860,West,Campaign_A,Apparel,Returning,Online,279,670.0896404002572,391.08964040025717
2024-06-01 00:01:45.877900,6,2024,2,0.10406471929382617,0.7979853957329693,0.25037708738407977,96,25631,West,Campaign_A,Furniture,Returning,Phone,194,286.00122184136495,92.00122184136495
2024-06-02 00:01:45.877900,6,2024,2,0.06424148551322689,0.8966587523407525,0.2504694436791557,65,49295,East,Campaign_C,Electronics,New,Online,233,551.9398359005172,318.9398359005172
2024-06-03 00:01:45.877900,6,2024,2,0.127535537074059,0.8384832613319276,0.07874938399641158,87,5258,South,Campaign_C,Electronics,VIP,Online,469,701.411681764526,232.41168176452595
2024-06-04 00:01:45.877900,6,2024,2,0.12507424859193866,0.7321495948377569,0.056258062547283064,77,11632,West,Campaign_C,Furniture,Returning,Store,146,188.05312568102497,42.053125681024966
2024-06-05 00:01:45.877900,6,2024,2,0.160914435203052,0.9217258138237083,0.13947294577130048,72,49202,East,Campaign_C,Electronics,New,Online,291,426.2848605535594,135.28486055355938
2024-06-06 00:01:45.877900,6,2024,2,0.22271614519812372,0.8556475052055263,0.14728650036022833,67,13225,West,Campaign_A,Apparel,VIP,Phone,334,654.525655153693,320.52565515369304
2024-06-07 00:01:45.877900,6,2024,2,0.08569436611640652,0.7680224758032022,0.20566587910037853,76,30290,North,Campaign_B,Furniture,VIP,Online,382,531.3379471486202,149.33794714862017
2024-06-08 00:01:45.877900,6,2024,2,0.23196753846147944,0.7125240156541317,0.17823392397522986,70,18065,West,Campaign_A,Electronics,New,Phone,353,694.004621115134,341.004621115134
2024-06-09 00:01:45.877900,6,2024,2,0.05827671706385127,0.7688864325862891,0.09373007515158331,61,35598,North,Campaign_A,Apparel,VIP,Online,371,649.7262616133538,278.7262616133538
2024-06-10 00:01:45.877900,6,2024,2,0.05184042253065571,0.8823167353613476,0.19445428450928737,77,19430,South,Campaign_B,Apparel,New,Phone,109,226.03808740749537,117.03808740749537
2024-06-11 00:01:45.877900,6,2024,2,0.07986617512462096,0.7993093880918323,0.2538458897487929,64,25538,West,Campaign_C,Apparel,VIP,Phone,258,629.0705044261413,371.07050442614127
2024-06-12 00:01:45.877900,6,2024,2,0.09122137804082492,0.7547736740878239,0.2762859768004447,77,37017,East,Campaign_C,Electronics,Returning,Phone,90,124.31133471725076,34.31133471725076
2024-06-13 00:01:45.877900,6,2024,2,0.16303970455839967,0.7000412694581198,0.1633056257668864,92,47981,North,Campaign_B,Apparel,Returning,Store,490,1060.5592214887454,570.5592214887454
2024-06-14 00:01:45.877900,6,2024,2,0.20743239749161096,0.8815139663267939,0.24147753269514616,82,21601,North,Campaign_B,Apparel,VIP,Online,50,107.70574376490171,57.70574376490171
2024-06-15 00:01:45.877900,6,2024,2,0.2226914780784136,0.7621957981500962,0.2633872803659381,93,37823,East,Campaign_A,Apparel,New,Phone,308,741.7021955190361,433.7021955190361
2024-06-16 00:01:45.877900,6,2024,2,0.206413740981711,0.947224719825642,0.15479162491352538,89,10208,North,Campaign_B,Electronics,Returning,Online,298,521.2076164523754,223.20761645237542
2024-06-17 00:01:45.877900,6,2024,2,0.24010180223085492,0.8625456692827154,0.14298387078364122,92,40813,West,Campaign_B,Furniture,New,Store,140,255.23513400921144,115.23513400921144
2024-06-18 00:01:45.877900,6,2024,2,0.19306047519375125,0.9005801110152838,0.2503155284725075,68,34471,South,Campaign_C,Furniture,VIP,Phone,365,911.2696193413592,546.2696193413592
2024-06-19 00:01:45.877900,6,2024,2,0.21272403362834236,0.9224280807619814,0.20124569305531803,61,1926,North,Campaign_A,Electronics,New,Phone,229,430.9101955012901,201.9101955012901
2024-06-20 00:01:45.877900,6,2024,2,0.12856584854727188,0.7295040903039396,0.19373855501337317,69,26045,North,Campaign_C,Furniture,New,Online,272,394.69735978156257,122.69735978156257
2024-06-21 00:01:45.877900,6,2024,2,0.1226433494805459,0.7692928850905361,0.09029741663294956,77,28657,North,Campaign_C,Apparel,Returning,Phone,131,267.90388711301244,136.90388711301244
2024-06-22 00:01:45.877900,6,2024,2,0.17295935832236908,0.8618809356642494,0.1578511409528741,94,1205,South,Campaign_B,Furniture,New,Store,315,574.7277179695338,259.72771796953384
2024-06-23 00:01:45.877900,6,2024,2,0.09635378495850418,0.8523872081401891,0.25867327251180294,78,24056,North,Campaign_A,Furniture,Returning,Store,321,630.4226562824579,309.42265628245787
2024-06-24 00:01:45.877900,6,2024,2,0.1457164720571817,0.8079627814871091,0.1726294159283679,68,9184,South,Campaign_C,Apparel,VIP,Online,335,795.6288798000753,460.6288798000753
2024-06-25 00:01:45.877900,6,2024,2,0.21602929949679595,0.7797875909305753,0.10916697444969654,83,24796,South,Campaign_C,Furniture,New,Phone,302,534.0126339533671,232.01263395336707
2024-06-26 00:01:45.877900,6,2024,2,0.15407968286260024,0.7359364999708564,0.23957203253444737,87,45964,West,Campaign_C,Apparel,New,Phone,381,544.1106823532152,163.11068235321522
2024-06-27 00:01:45.877900,6,2024,2,0.2435638279794003,0.9130840546383391,0.07450918411079986,91,26234,West,Campaign_C,Apparel,Returning,Online,322,529.7207848909571,207.72078489095713
2024-06-28 00:01:45.877900,6,2024,2,0.11985733160690265,0.8198995594973417,0.12606523037620015,76,44183,North,Campaign_B,Furniture,Returning,Phone,498,859.3522285713882,361.3522285713882
2024-06-29 00:01:45.877900,6,2024,2,0.08585279334649494,0.8463137594691044,0.28202400292531915,83,13128,West,Campaign_C,Apparel,Returning,Online,359,687.7850744869262,328.7850744869262
2024-06-30 00:01:45.877900,6,2024,2,0.06063112311405719,0.7103975079529254,0.2206000502671393,89,39705,North,Campaign_C,Electronics,VIP,Online,397,887.1728865864554,490.17288658645543
2024-07-01 00:01:45.877900,7,2024,3,0.08657825597551255,0.7888740658800177,0.18048478288898107,88,34751,North,Campaign_A,Electronics,Returning,Online,327,422.1259629520291,95.12596295202911
2024-07-02 00:01:45.877900,7,2024,3,0.10881862020664262,0.8452227576981417,0.12731405179499172,72,38172,East,Campaign_A,Apparel,VIP,Phone,92,227.00181380998131,135.00181380998131
2024-07-03 00:01:45.877900,7,2024,3,0.055197928443701555,0.9452526345783792,0.25968870458080634,76,12027,North,Campaign_B,Furniture,New,Online,287,586.0032815363986,299.0032815363986
2024-07-04 00:01:45.877900,7,2024,3,0.231873971200857,0.8233486940566173,0.09850820934359823,75,27273,West,Campaign_B,Apparel,Returning,Online,429,766.198360434328,337.19836043432804
2024-07-05 00:01:45.877900,7,2024,3,0.1348275373722423,0.8937235226936358,0.20646407918285958,91,42915,South,Campaign_B,Apparel,New,Online,355,542.6043301362898,187.60433013628983
2024-07-06 00:01:45.877900,7,2024,3,0.21315641002831937,0.8473120555313424,0.2839814202091808,74,33077,West,Campaign_B,Furniture,New,Phone,450,754.2207404568654,304.2207404568654
2024-07-07 00:01:45.877900,7,2024,3,0.11033459435505638,0.8112346203922731,0.1382384784222387,81,19540,North,Campaign_A,Apparel,New,Online,193,287.27903555328754,94.27903555328754
2024-07-08 00:01:45.877900,7,2024,3,0.0852148370802194,0.9497828284463015,0.298625644060245,80,11228,East,Campaign_B,Electronics,VIP,Store,474,911.6625974764016,437.66259747640163
2024-07-09 00:01:45.877900,7,2024,3,0.2292238611658588,0.8794337783064026,0.1088964672317272,76,37983,South,Campaign_C,Apparel,VIP,Store,453,544.2132051215044,91.21320512150442
2024-07-10 00:01:45.877900,7,2024,3,0.21490023221565197,0.7275969545621437,0.22084881191697514,84,46138,West,Campaign_C,Apparel,Returning,Online,427,547.3834920801673,120.38349208016734
2024-07-11 00:01:45.877900,7,2024,3,0.12954349260657,0.7756376174049023,0.24302649718651315,72,5468,South,Campaign_C,Apparel,New,Store,113,246.23676062775226,133.23676062775226
2024-07-12 00:01:45.877900,7,2024,3,0.16115429455799127,0.8417102302623539,0.20817570089389664,97,48426,North,Campaign_B,Electronics,New,Online,103,206.78546886345876,103.78546886345876
2024-07-13 00:01:45.877900,7,2024,3,0.21395207432489766,0.8721768361372972,0.2913173216042003,82,40780,East,Campaign_A,Furniture,Returning,Store,197,475.14402687529247,278.14402687529247
2024-07-14 00:01:45.877900,7,2024,3,0.07402719771195657,0.8940367084771532,0.294756062856935,73,29421,South,Campaign_A,Furniture,VIP,Online,366,720.1756002951726,354.17560029517256
2024-07-15 00:01:45.877900,7,2024,3,0.20405309514342357,0.8995323984532916,0.07022446514856319,80,45694,East,Campaign_A,Furniture,VIP,Phone,490,872.6559309038707,382.65593090387074
2024-07-16 00:01:45.877900,7,2024,3,0.08675652849039037,0.7399760473909978,0.26114515409842903,64,26740,North,Campaign_C,Apparel,Returning,Store,297,398.3698920330673,101.36989203306729
2024-07-17 00:01:45.877900,7,2024,3,0.2097824077900376,0.9314412382756615,0.2213780012893692,76,43703,West,Campaign_A,Apparel,Returning,Store,267,567.0524756892615,300.05247568926154
2024-07-18 00:01:45.877900,7,2024,3,0.17755866666767167,0.8756660149404385,0.228415488030433,79,28613,South,Campaign_B,Furniture,New,Store,195,412.67634093818845,217.67634093818845
2024-07-19 00:01:45.877900,7,2024,3,0.07014691268326663,0.8392093773800486,0.21282701636369267,83,28365,West,Campaign_C,Electronics,Returning,Store,286,345.17492015872745,59.174920158727446
2024-07-20 00:01:45.877900,7,2024,3,0.05087034799684387,0.723464494721838,0.24581785839853526,68,28655,West,Campaign_B,Electronics,New,Store,249,534.2248470299182,285.22484702991824
2024-07-21 00:01:45.877900,7,2024,3,0.16347252094513937,0.8077291270267992,0.21940625811463094,98,13828,North,Campaign_A,Electronics,VIP,Store,183,317.5598547530205,134.5598547530205
2024-07-22 00:01:45.877900,7,2024,3,0.14123420732202047,0.9178797412210655,0.2433711587678034,84,11655,West,Campaign_B,Furniture,Returning,Online,309,514.5628080752693,205.56280807526934
2024-07-23 00:01:45.877900,7,2024,3,0.09056217424943835,0.825613133821552,0.19007220694799382,97,6660,West,Campaign_C,Apparel,VIP,Phone,477,757.7594528971902,280.75945289719016
2024-07-24 00:01:45.877900,7,2024,3,0.23830666416120255,0.9221654407359783,0.2319943921490228,80,15898,East,Campaign_A,Furniture,VIP,Online,416,559.0997471025775,143.09974710257745
2024-07-25 00:01:45.877900,7,2024,3,0.10030096772697279,0.8446609478490793,0.2681362705805234,98,2852,East,Campaign_C,Apparel,VIP,Store,220,539.0823636786213,319.0823636786213
2024-07-26 00:01:45.877900,7,2024,3,0.19742808451013932,0.9191025876088269,0.11711050341147054,82,44844,North,Campaign_A,Furniture,VIP,Phone,120,171.63188146947687,51.631881469476866
2024-07-27 00:01:45.877900,7,2024,3,0.12430012018411069,0.8556309065416926,0.1647049961250514,74,10793,North,Campaign_A,Furniture,VIP,Online,98,209.67593729791034,111.67593729791034
2024-07-28 00:01:45.877900,7,2024,3,0.17435133036576628,0.840604446266928,0.28921785522432936,73,13585,South,Campaign_B,Apparel,Returning,Online,457,963.5836146952213,506.5836146952213
2024-07-29 00:01:45.877900,7,2024,3,0.1842076130484746,0.8341338977883622,0.260253545491811,64,38099,East,Campaign_B,Furniture,VIP,Phone,111,156.08507534088682,45.08507534088682
2024-07-30 00:01:45.877900,7,2024,3,0.21212665941865982,0.7163766064589199,0.13065892926761796,81,33405,West,Campaign_C,Apparel,Returning,Online,281,561.583080115232,280.58308011523195
2024-07-31 00:01:45.877900,7,2024,3,0.15272516154327448,0.7408991364358674,0.2916740399635357,98,32416,East,Campaign_C,Apparel,New,Phone,67,134.85480740874016,67.85480740874016
2024-08-01 00:01:45.877900,8,2024,3,0.17360844613535767,0.8366318290918925,0.229439361209622,87,28271,West,Campaign_B,Electronics,VIP,Online,368,823.7374628238051,455.7374628238051
2024-08-02 00:01:45.877900,8,2024,3,0.22265903187760738,0.8226538706987176,0.2201520751939091,63,1829,East,Campaign_B,Furniture,Returning,Online,490,711.6676671824981,221.66766718249812
2024-08-03 00:01:45.877900,8,2024,3,0.08251834508315631,0.9055062433899301,0.12564835182709427,77,35887,East,Campaign_B,Furniture,VIP,Phone,471,1111.38279910108,640.3827991010801
2024-08-04 00:01:45.877900,8,2024,3,0.08457022526496263,0.9328934636923236,0.10422106596182777,82,1938,South,Campaign_A,Apparel,New,Phone,62,128.07855649214937,66.07855649214937
2024-08-05 00:01:45.877900,8,2024,3,0.08783788656659108,0.7091020896008524,0.176937215515647,95,42129,South,Campaign_C,Electronics,VIP,Store,479,729.04952641757,250.04952641756995
2024-08-06 00:01:45.877900,8,2024,3,0.24346366499456423,0.7570748249698407,0.2972982804251152,68,13822,North,Campaign_C,Apparel,Returning,Online,75,103.89513665715727,28.895136657157266
2024-08-07 00:01:45.877900,8,2024,3,0.09924190096194506,0.8099355329272389,0.21788810302704714,90,16834,West,Campaign_A,Electronics,VIP,Online,368,562.7329606470907,194.73296064709075
2024-08-08 00:01:45.877900,8,2024,3,0.2013311959230487,0.721029760766476,0.13708110560601505,68,29125,South,Campaign_B,Furniture,New,Store,258,345.6804828763412,87.68048287634122
2024-08-09 00:01:45.877900,8,2024,3,0.09426283100348112,0.9378902079695494,0.13730669963756265,88,19039,South,Campaign_A,Furniture,VIP,Online,404,548.5841672877159,144.5841672877159
2024-08-10 00:01:45.877900,8,2024,3,0.1377316461545634,0.9468017244155013,0.13376030366375619,80,31182,South,Campaign_C,Apparel,VIP,Online,482,737.6065570454509,255.60655704545093
2024-08-11 00:01:45.877900,8,2024,3,0.16400718154882205,0.8222147865706786,0.20246383487721842,92,2686,West,Campaign_A,Electronics,Returning,Store,263,367.0263314385558,104.02633143855581
2024-08-12 00:01:45.877900,8,2024,3,0.21644909210737168,0.7535206710903342,0.24658606108892656,63,8396,East,Campaign_A,Apparel,VIP,Phone,210,450.48991987397403,240.48991987397403
2024-08-13 00:01:45.877900,8,2024,3,0.14687076225905893,0.9180342006777672,0.2883223384524766,72,44962,West,Campaign_B,Apparel,Returning,Phone,461,1004.6652124338111,543.6652124338111
2024-08-14 00:01:45.877900,8,2024,3,0.08462859783722318,0.7041449448915179,0.25876135884109036,94,9872,North,Campaign_B,Furniture,Returning,Online,421,838.7308579557493,417.73085795574934
2024-08-15 00:01:45.877900,8,2024,3,0.09653320352331124,0.730809460073016,0.14809423525008336,84,12247,East,Campaign_C,Electronics,New,Online,333,831.7204679715197,498.7204679715197
2024-08-16 00:01:45.877900,8,2024,3,0.16484165925384597,0.8506750176282508,0.20860578411992065,79,11291,North,Campaign_B,Furniture,Returning,Store,51,110.27529064671779,59.27529064671779
2024-08-17 00:01:45.877900,8,2024,3,0.1061027369430631,0.8020127738875868,0.14273707329704288,69,2107,South,Campaign_A,Furniture,VIP,Phone,413,772.3157998627195,359.3157998627195
2024-08-18 00:01:45.877900,8,2024,3,0.06083762578647505,0.8119306851514044,0.17707708005111678,76,39632,West,Campaign_A,Electronics,New,Online,147,347.3178161505682,200.3178161505682
2024-08-19 00:01:45.877900,8,2024,3,0.22963643978865594,0.7949355837331273,0.29617802268952054,89,11841,East,Campaign_B,Apparel,New,Phone,105,153.76189842933306,48.76189842933306
2024-08-20 00:01:45.877900,8,2024,3,0.09114748237907432,0.9040740336984266,0.11577558918525342,91,13230,South,Campaign_A,Electronics,New,Online,229,381.43764499995905,152.43764499995905
2024-08-21 00:01:45.877900,8,2024,3,0.07879122952062162,0.7917586051978791,0.2649111756458667,73,36442,West,Campaign_B,Apparel,New,Online,250,382.9481478245786,132.9481478245786
2024-08-22 00:01:45.877900,8,2024,3,0.06078711615639596,0.7730669206119684,0.29172229114294645,64,46694,North,Campaign_A,Furniture,Returning,Phone,182,422.36472287772153,240.36472287772153
2024-08-23 00:01:45.877900,8,2024,3,0.1583325481861223,0.9077334491674366,0.15348864896494574,87,35569,West,Campaign_B,Furniture,New,Online,220,493.2251677532728,273.2251677532728
2024-08-24 00:01:45.877900,8,2024,3,0.22864886385988403,0.7087767196301601,0.23034923599885682,73,47186,West,Campaign_B,Electronics,New,Phone,186,458.3888619120111,272.3888619120111
2024-08-25 00:01:45.877900,8,2024,3,0.09483412781343373,0.8358418508598562,0.2838891302769851,74,8839,South,Campaign_A,Furniture,VIP,Store,396,580.1874934835571,184.1874934835571
2024-08-26 00:01:45.877900,8,2024,3,0.15817887426627764,0.8552374278935914,0.19978464616364333,99,38775,South,Campaign_C,Furniture,New,Store,125,267.55395382521624,142.55395382521624
2024-08-27 00:01:45.877900,8,2024,3,0.15252463276009756,0.9053374119901341,0.07853916573893617,84,43576,East,Campaign_A,Apparel,Returning,Store,472,576.6210353024059,104.62103530240586
2024-08-28 00:01:45.877900,8,2024,3,0.23726095788062396,0.749620305026308,0.115086842653548,93,12427,North,Campaign_C,Furniture,VIP,Store,412,649.5316708229064,237.53167082290645
2024-08-29 00:01:45.877900,8,2024,3,0.1297062844327122,0.8644213299007149,0.19719973232050014,71,3231,West,Campaign_B,Electronics,New,Store,499,713.4649659122276,214.46496591222763
2024-08-30 00:01:45.877900,8,2024,3,0.07528178301961415,0.8273069608321888,0.16831107297889258,60,7724,South,Campaign_A,Electronics,New,Phone,83,145.37093739908883,62.37093739908883
2024-08-31 00:01:45.877900,8,2024,3,0.11480627651326125,0.8168836664670714,0.1997999015956164,99,20078,West,Campaign_A,Furniture,VIP,Online,131,184.36396414869907,53.36396414869907
2024-09-01 00:01:45.877900,9,2024,3,0.1422273593004797,0.9161970983516963,0.21645594134673052,69,13662,South,Campaign_B,Furniture,VIP,Store,382,866.6345107340852,484.6345107340852
2024-09-02 00:01:45.877900,9,2024,3,0.24555068550691495,0.733060709496917,0.2929252404478841,78,16190,North,Campaign_C,Electronics,Returning,Phone,459,980.2766318857606,521.2766318857606
2024-09-03 00:01:45.877900,9,2024,3,0.07801613134369739,0.9289342957338462,0.29795628901300986,66,8750,East,Campaign_C,Electronics,Returning,Online,276,605.002570580513,329.00257058051295
2024-09-04 00:01:45.877900,9,2024,3,0.05677467916951125,0.7817156950513842,0.158137092392016,89,1407,South,Campaign_C,Furniture,Returning,Online,302,442.43571522693276,140.43571522693276
2024-09-05 00:01:45.877900,9,2024,3,0.06977317274409439,0.8475923452346323,0.14693945613913895,71,16378,East,Campaign_C,Furniture,New,Store,425,961.3244403644715,536.3244403644715
2024-09-06 00:01:45.877900,9,2024,3,0.14935992699539627,0.900691977319608,0.23154301674136862,63,32959,West,Campaign_C,Apparel,VIP,Store,482,1142.6427282736195,660.6427282736195
2024-09-07 00:01:45.877900,9,2024,3,0.1891791972252937,0.867897800467365,0.0780052417878609,72,20507,North,Campaign_C,Electronics,New,Online,116,142.91411707698958,26.914117076989584
2024-09-08 00:01:45.877900,9,2024,3,0.2129843462078399,0.9045214563684575,0.1113355432278378,80,31222,South,Campaign_B,Furniture,Returning,Phone,274,434.1959063741801,160.19590637418008
2024-09-09 00:01:45.877900,9,2024,3,0.17936313120765152,0.8765760136149852,0.2755451177928381,60,11095,North,Campaign_A,Apparel,New,Online,208,463.5243491623959,255.52434916239588
2024-09-10 00:01:45.877900,9,2024,3,0.086122893278163,0.8190171552600356,0.11947547951030248,85,18673,East,Campaign_A,Apparel,Returning,Online,309,524.4227592422914,215.42275924229136
2024-09-11 00:01:45.877900,9,2024,3,0.24268903531047692,0.902108246332531,0.19788648992141694,70,9820,North,Campaign_A,Furniture,VIP,Store,421,605.2704334775784,184.27043347757842
2024-09-12 00:01:45.877900,9,2024,3,0.18819016978522596,0.8632390413114011,0.29090624142678007,84,38398,South,Campaign_B,Apparel,VIP,Store,391,769.1798215251705,378.1798215251705
2024-09-13 00:01:45.877900,9,2024,3,0.21003480275245257,0.931871850877568,0.20747903285665004,72,18103,West,Campaign_B,Apparel,New,Online,496,971.1982686013408,475.1982686013408
2024-09-14 00:01:45.877900,9,2024,3,0.1683191762966812,0.8761693318900889,0.18827164642897448,79,4075,North,Campaign_A,Electronics,VIP,Phone,398,836.5025594150922,438.50255941509215
2024-09-15 00:01:45.877900,9,2024,3,0.2000881951627213,0.9020968911752039,0.0841224310545504,91,7820,South,Campaign_B,Apparel,VIP,Store,425,510.367798309641,85.36779830964099
2024-09-16 00:01:45.877900,9,2024,3,0.152560398245984,0.9369795849523325,0.2454035532432916,84,16335,North,Campaign_B,Furniture,Returning,Online,124,276.2199594760031,152.2199594760031
2024-09-17 00:01:45.877900,9,2024,3,0.14413639970310194,0.779952816137226,0.13401041223943333,96,9955,North,Campaign_A,Apparel,New,Store,351,568.2911652431712,217.29116524317124
2024-09-18 00:01:45.877900,9,2024,3,0.08520782697952774,0.7556305063357374,0.1706104751737782,66,17910,West,Campaign_C,Electronics,New,Online,246,571.0969421429211,325.0969421429211
2024-09-19 00:01:45.877900,9,2024,3,0.20578718874853114,0.849079755704934,0.20074027807221573,61,49662,West,Campaign_A,Furniture,Returning,Phone,474,680.4285675647484,206.4285675647484
