Date,Order_ID,Customer_ID,Product_Name,Product_Category,Region,Campaign,Sales_Channel,Customer_Segment,Website_Traffic,Acquisition_Rate,Retention_Rate,Churn_Rate,Customer_Satisfaction_Score,Lead_Time_Days,Efficiency_Rate,Raw_Material_Cost,Ad_Spend,Units_Produced,Units_Sold,Revenue,Cost,Profit
2025-07-20 15:31:54.920705,ORD-0452,CUST-4155,Soap,Body_Care,North,Summer_Sale,Retail_Store,New,885,0.08112923998923355,0.8019527690935084,0.12078167801577999,3,12,0.9100370775653803,2.6959503916950616,570,584,732,13886.584510318442,2144.435028749916,11742.149481568526
2025-03-27 15:31:54.920705,ORD-0453,CUST-2410,Shampoo,Hygiene,North,Summer_Sale,Retail_Store,VIP,4769,0.05727997376576287,0.9066398443344066,0.17491745088426214,2,9,0.8810885170412852,2.181152757783034,1506,525,687,13613.027017110076,2651.105197836093,10961.921819273983
2025-07-12 15:31:54.920705,ORD-0454,CUST-5829,Dish_Soap,Hygiene,East,Hygiene_Awareness,Wholesale,Returning,1446,0.11765241403020656,0.9172612476951723,0.2894967271973006,3,9,0.9154066643138555,2.082714397976315,4958,929,783,8411.470721725327,6892.841675719997,1518.6290460053306
2025-01-09 15:31:54.920705,ORD-0455,CUST-2519,Hand_Sanitizer,Body_Care,North,Hygiene_Awareness,Retail_Store,Returning,1755,0.173324261926668,0.9409342410884878,0.2250740009837543,4,3,0.8684750506161903,1.7829612113430229,4462,743,827,8971.400468143116,5786.740180027866,3184.6602881152503
2025-05-11 15:31:54.920705,ORD-0456,CUST-2838,Soap,Body_Care,South,Summer_Sale,Wholesale,New,1133,0.07307957522888085,0.8491782822646164,0.08108429211370605,1,9,0.9355037614606877,1.774721984475439,3824,210,892,12918.38104762127,4196.691616739842,8721.689430881426
2025-01-16 15:31:54.920705,ORD-0457,CUST-8256,Soap,Hair_Care,East,Summer_Sale,Retail_Store,Returning,4935,0.13585111937810018,0.7387303307430538,0.06642016134381579,3,18,0.8380121496820789,4.01484607928788,1134,999,346,2929.2319950121387,5144.831233208592,-2215.599238196453
2025-04-20 15:31:54.920705,ORD-0458,CUST-8304,Soap,Hygiene,East,Hygiene_Awareness,Online,New,3722,0.07278464553823029,0.8411997357437573,0.17751371612495703,4,13,0.8662205059086685,2.167593017139496,1449,919,800,13814.646198563141,3441.017982751197,10373.628215811945
2025-05-26 15:31:54.920705,ORD-0459,CUST-5591,Shampoo,Body_Care,South,Hygiene_Awareness,Wholesale,VIP,4348,0.09073264371404433,0.929213132257986,0.1722827421707458,1,18,0.9440018993589698,2.580650840708177,1161,227,725,10834.561235583791,1746.8077408407562,9087.753494743036
2024-12-07 15:31:54.920705,ORD-0460,CUST-5108,Hand_Sanitizer,Hair_Care,East,Hygiene_Awareness,Wholesale,VIP,2059,0.0728319341483993,0.7890195151388906,0.06329710556993029,4,10,0.9044411836869777,1.2296574573420869,4245,836,309,2475.5172468337623,5272.993634337985,-2797.4763875042227
2024-12-22 15:31:54.920705,ORD-0461,CUST-5846,Dish_Soap,Hygiene,South,New_Product_Launch,Wholesale,New,2269,0.10107224203687754,0.8889434773728513,0.1732828167397399,2,10,0.8233643741650772,3.5406441337255536,2794,221,349,5230.987205671112,3576.4823535533474,1654.5048521177646
2025-06-02 15:31:54.920705,ORD-0462,CUST-3252,Hand_Sanitizer,Hair_Care,North,New_Product_Launch,Retail_Store,Returning,649,0.1268370706644903,0.7014957676669595,0.12217859473324078,3,7,0.9449062050244841,1.517385821176095,2518,791,684,8841.318684953643,3718.2521845502915,5123.066500403352
2025-01-23 15:31:54.920705,ORD-0463,CUST-8353,Dish_Soap,Hygiene,South,New_Product_Launch,Retail_Store,VIP,615,0.07899163003718623,0.7725647359361025,0.12094578476688767,3,8,0.8453150713062497,4.313911191373773,4420,935,209,2427.800152840438,8453.506963934477,-6025.706811094038
2025-02-21 15:31:54.920705,ORD-0464,CUST-5856,Soap,Hygiene,East,Hygiene_Awareness,Wholesale,Returning,1563,0.14455102786225435,0.9360079891514077,0.13317510319641757,3,10,0.9189258943822354,4.4951266034290605,3938,432,304,2818.7990463074993,5879.894692681354,-3061.095646373855
2025-01-23 15:31:54.920705,ORD-0465,CUST-4172,Dish_Soap,Hygiene,West,New_Product_Launch,Wholesale,New,3783,0.06929047492200688,0.8803690566081008,0.1483211692468127,2,18,0.8195275389936775,3.253214584084187,2757,157,231,3261.3723424060627,3267.7546897012176,-6.3823472951548865
2025-01-16 15:31:54.920705,ORD-0466,CUST-9417,Dish_Soap,Body_Care,East,Hygiene_Awareness,Wholesale,Returning,3127,0.05079573068027743,0.9488613945300272,0.10968463533072514,3,16,0.8662408711853715,4.928676525542543,1345,798,218,3026.396496810412,5278.083867382949,-2251.6873705725375
2024-11-21 15:31:54.920705,ORD-0467,CUST-9164,Soap,Hair_Care,East,Hygiene_Awareness,Online,New,3882,0.1309215780573006,0.8980204263302864,0.140432583919593,2,11,0.9455964992940469,2.7562724803660954,2155,254,111,1349.6888688007148,2855.0932100129885,-1505.4043412122737
2025-05-12 15:31:54.920705,ORD-0468,CUST-9355,Hand_Sanitizer,Body_Care,North,Hygiene_Awareness,Retail_Store,New,1437,0.12595715713081818,0.7082876325304919,0.1636468621647572,3,15,0.8539393671388378,1.5238558734551741,2156,150,91,1241.9569238795357,2384.578381018276,-1142.6214571387404
2025-03-25 15:31:54.920705,ORD-0469,CUST-6277,Hand_Sanitizer,Hygiene,South,Summer_Sale,Wholesale,Returning,1308,0.11194525628471771,0.7134961895871371,0.19529899359440273,4,4,0.7732387696519788,1.729440813911546,2930,873,721,12832.725404703931,4439.8018305447795,8392.923574159151
2025-07-18 15:31:54.920705,ORD-0470,CUST-6328,Shampoo,Hair_Care,North,New_Product_Launch,Wholesale,Returning,4525,0.0595091260024361,0.8632334681752394,0.20093262380208166,3,13,0.8170762831659379,1.3429167886872029,1381,404,708,9001.582596778495,1923.53838262963,7078.044214148865
2024-11-18 15:31:54.920705,ORD-0471,CUST-1665,Soap,Hair_Care,North,New_Product_Launch,Wholesale,VIP,1615,0.09756132695525538,0.8564232126519296,0.0590096799048655,1,14,0.76047591266454,3.269337203781143,2825,188,355,7094.034008091706,3439.6353943108547,3654.398613780851
2024-08-09 15:31:54.920705,ORD-0472,CUST-3559,Hand_Sanitizer,Hygiene,North,Summer_Sale,Retail_Store,Returning,1111,0.10024278228171901,0.8829110845986374,0.24785700301442581,3,3,0.7603404535270186,2.271133321209875,2597,787,802,6602.360448722146,4384.381923792172,2217.978524929975
2024-09-13 15:31:54.920705,ORD-0473,CUST-3629,Soap,Hair_Care,East,Hygiene_Awareness,Wholesale,New,4886,0.15995817798328,0.8448062855639293,0.2514934409978775,1,11,0.865396158527837,4.192524430263991,1715,143,225,1381.608757902946,2314.530993527751,-932.9222356248049
2024-08-20 15:31:54.920705,ORD-0474,CUST-6710,Hand_Sanitizer,Hygiene,South,New_Product_Launch,Wholesale,Returning,2528,0.05263354397697803,0.9215703282674256,0.11649658775664318,2,16,0.9447639611026666,4.953333278438426,4481,424,161,2204.2894807005955,6581.213310057892,-4376.923829357296
2025-02-01 15:31:54.920705,ORD-0475,CUST-7577,Soap,Hair_Care,East,New_Product_Launch,Retail_Store,VIP,2460,0.06905124851987757,0.9363811395583332,0.27649395015173883,3,17,0.8750902718299548,4.444209440179552,622,959,117,1138.3063910273484,4883.99685313219,-3745.6904621048416
2024-08-26 15:31:54.920705,ORD-0476,CUST-6675,Shampoo,Hygiene,South,New_Product_Launch,Retail_Store,Returning,4582,0.1810686023701627,0.8954672868853337,0.2760909772484531,3,3,0.77719444710951,4.532684984620849,4597,323,524,6279.279140292832,6061.057250032534,218.2218902602981
2024-10-24 15:31:54.920705,ORD-0477,CUST-4826,Soap,Hair_Care,North,Hygiene_Awareness,Wholesale,VIP,4489,0.06560737895994742,0.7747026827394774,0.2930201489168125,3,19,0.8728145493033213,3.326542399758569,2669,198,360,4687.327874549812,3327.6553951521964,1359.6724793976155
2025-07-23 15:31:54.920705,ORD-0478,CUST-5503,Shampoo,Hygiene,North,New_Product_Launch,Online,Returning,2490,0.19347434572730393,0.900142577229143,0.24395639165714889,2,10,0.811281551323636,4.935219978434327,2008,205,164,2598.218905051741,3019.720095579037,-421.50119052729633
2025-03-17 15:31:54.920705,ORD-0479,CUST-9550,Hand_Sanitizer,Hair_Care,North,Summer_Sale,Retail_Store,Returning,1927,0.05550501516341715,0.9458336768937775,0.20170837315372758,4,12,0.7736441396244819,3.7421606787211057,996,532,127,1474.398933990669,2986.8294810796283,-1512.4305470889592
2024-11-25 15:31:54.920705,ORD-0480,CUST-9374,Shampoo,Hair_Care,West,New_Product_Launch,Retail_Store,Returning,4098,0.09973334093170827,0.8363524947135682,0.18424437782673708,3,17,0.8952996446416622,1.0717434564032962,3364,780,690,9097.93918658149,4199.959895994571,4897.97929058692
2025-04-26 15:31:54.920705,ORD-0481,CUST-4964,Hand_Sanitizer,Hair_Care,West,New_Product_Launch,Online,New,3472,0.14908062220475352,0.8090577678106576,0.1490589131583091,2,8,0.7972717643459378,3.903915156966695,2838,970,229,3680.2206065676273,6624.797702257694,-2944.577095690067
2025-05-08 15:31:54.920705,ORD-0482,CUST-4933,Dish_Soap,Hygiene,East,Summer_Sale,Online,VIP,2825,0.1366692500281214,0.7457133609947642,0.22258961706147595,2,13,0.8134003635579456,3.755713000029189,4739,725,112,1243.6168982117415,7461.891925021162,-6218.2750268094205
2025-04-04 15:31:54.920705,ORD-0483,CUST-6763,Shampoo,Body_Care,South,Summer_Sale,Retail_Store,Returning,1126,0.198875788417896,0.8159579194621223,0.2912671653897808,4,11,0.7565472227139814,1.096510319388913,2142,561,389,3361.2641482321746,2757.14228917718,604.1218590549947
2025-01-15 15:31:54.920705,ORD-0484,CUST-4666,Soap,Hair_Care,East,New_Product_Launch,Online,VIP,1995,0.07957211909956799,0.8932376504744035,0.20576936518162692,2,12,0.9359042956883045,3.806707265199262,2113,244,873,10371.477091542649,3041.8365727086198,7329.640518834029
2025-07-06 15:31:54.920705,ORD-0485,CUST-7689,Dish_Soap,Hair_Care,East,New_Product_Launch,Online,VIP,3455,0.13134141005553668,0.721978477055811,0.05720449260900118,4,18,0.9211378316854255,3.579330075030567,697,567,893,11972.132498066163,2726.480152542332,9245.652345523831
2025-03-30 15:31:54.920705,ORD-0486,CUST-2172,Shampoo,Hygiene,West,Hygiene_Awareness,Online,New,3893,0.08179008844294221,0.7114381315446876,0.08612065392793022,1,2,0.8291908988692603,1.61326547336781,1268,588,184,1107.268400129653,2216.6000983402723,-1109.3316982106194
2024-09-08 15:31:54.920705,ORD-0487,CUST-7436,Hand_Sanitizer,Hygiene,South,Hygiene_Awareness,Wholesale,VIP,4996,0.06429587059017232,0.8851921058414549,0.2486998939090157,1,4,0.9371596871188435,1.8763628665192607,1489,308,580,5831.990139514848,2066.9197628879324,3765.0703766269157
2025-03-23 15:31:54.920705,ORD-0488,CUST-1214,Soap,Hygiene,West,Hygiene_Awareness,Retail_Store,Returning,4244,0.13165848918780892,0.9246827027591447,0.19927560500926578,2,19,0.7779947221748931,1.5302396391015631,4877,966,228,3929.2020523831534,6355.21149137211,-2426.0094389889564
2025-03-20 15:31:54.920705,ORD-0489,CUST-4040,Shampoo,Hygiene,South,Hygiene_Awareness,Retail_Store,New,3255,0.18267760726019405,0.7998091923375505,0.19293198709500614,3,17,0.7562041063301691,4.19851862488907,2335,206,197,3172.1634413640163,3199.8948367271487,-27.73139536313238
2024-09-23 15:31:54.920705,ORD-0490,CUST-1582,Hand_Sanitizer,Hygiene,West,New_Product_Launch,Retail_Store,VIP,2221,0.0747410998766075,0.8110338907566722,0.18280699298992964,3,19,0.9090186394958097,4.946877972363093,4988,777,537,4763.774312584038,8831.724184526123,-4067.9498719420853
2025-04-11 15:31:54.920705,ORD-0491,CUST-6059,Dish_Soap,Hair_Care,East,New_Product_Launch,Retail_Store,New,2706,0.05972029387379804,0.9262988286970558,0.18440960484550728,3,8,0.899216825993274,3.4854217882379417,2068,788,632,4241.797083707717,4814.512369131498,-572.7152854237811
2025-01-07 15:31:54.920705,ORD-0492,CUST-9363,Soap,Body_Care,West,Hygiene_Awareness,Wholesale,VIP,4011,0.0852705436258593,0.9025040659928709,0.29970307675883523,3,4,0.7908605403531863,2.72367261036202,1863,502,554,9357.436823625198,3230.283650401734,6127.153173223463
2024-10-02 15:31:54.920705,ORD-0493,CUST-8193,Shampoo,Body_Care,West,New_Product_Launch,Online,VIP,4341,0.11875845538766774,0.7706657805882335,0.22202912754990356,3,6,0.8672384410690618,4.285947169335027,4075,114,647,6719.754689404246,4563.597977304193,2156.1567121000535
2025-07-22 15:31:54.920705,ORD-0494,CUST-9378,Hand_Sanitizer,Body_Care,South,Hygiene_Awareness,Retail_Store,VIP,3955,0.1917612731974963,0.7565976088900439,0.2064632705315026,1,11,0.9407828221670258,4.637863594471062,2216,450,768,8228.208996983209,4303.038617511978,3925.1703794712303
2024-11-20 15:31:54.920705,ORD-0495,CUST-6687,Hand_Sanitizer,Body_Care,South,Hygiene_Awareness,Wholesale,VIP,1942,0.11293545914781691,0.7578432477179833,0.22888225181722455,4,8,0.8615010948927102,4.085008657846104,3535,570,827,14462.991114095172,5863.454934972279,8599.536179122893
2025-01-03 15:31:54.920705,ORD-0496,CUST-5192,Shampoo,Hair_Care,West,Summer_Sale,Wholesale,Returning,2816,0.10089927063034437,0.9383820279029237,0.1514718299698784,3,15,0.8943053391257652,1.7292610879923802,3131,931,752,14362.676671813126,4740.942072920906,9621.73459889222
2024-11-05 15:31:54.920705,ORD-0497,CUST-6448,Soap,Hair_Care,South,New_Product_Launch,Wholesale,VIP,878,0.06216164299209314,0.8317981537540486,0.058033194304924374,2,6,0.7915651730631142,4.93902906730786,2426,118,871,12916.632180215844,3008.8054299423275,9907.826750273516
2024-10-28 15:31:54.920705,ORD-0498,CUST-2211,Soap,Hair_Care,East,New_Product_Launch,Wholesale,New,644,0.18909313888077517,0.8664638556399346,0.21020174916882672,2,17,0.7664526725684795,1.6611845910457705,3948,528,310,5968.573153189939,4825.105464072167,1143.4676891177724
2025-06-25 15:31:54.920705,ORD-0499,CUST-4816,Shampoo,Hygiene,South,Hygiene_Awareness,Wholesale,New,2342,0.09698084897309897,0.8175622473021531,0.20188108833659568,3,18,0.8400231355418933,2.8349215927996045,1357,861,195,1020.0164954657157,3797.8674914004596,-2777.850995934744
2024-09-24 15:31:54.920705,ORD-0500,CUST-9649,Shampoo,Body_Care,South,Hygiene_Awareness,Online,New,3934,0.18926096731334524,0.8711783924541822,0.1468661762524195,2,16,0.7851773463904246,1.2341921770742297,3897,358,261,5127.248191275365,4338.840799392574,788.4073918827908
2024-10-30 15:31:54.920705,ORD-0501,CUST-4622,Hand_Sanitizer,Body_Care,North,New_Product_Launch,Wholesale,New,4111,0.17505901583531386,0.8206441505297769,0.2693587229747255,1,6,0.893931689189506,3.4834031756735047,3497,361,538,8474.316707568134,4754.508546418136,3719.8081611499983
2024-11-02 15:31:54.920705,ORD-0502,CUST-9327,Soap,Hygiene,North,Hygiene_Awareness,Retail_Store,VIP,1579,0.06452344620076114,0.9480540133614451,0.1403731707818594,1,11,0.9308490205592749,2.056830007679636,639,526,779,14941.452990853595,1720.8925840394886,13220.560406814107
2024-12-18 15:31:54.920705,ORD-0503,CUST-3193,Hand_Sanitizer,Body_Care,East,Summer_Sale,Wholesale,New,1258,0.07921651078073269,0.8814516513588062,0.16220067964953344,3,3,0.8703688706045101,1.1756051773070992,2217,638,373,5994.233495952024,2967.036103121929,3027.197392830095
2025-06-04 15:31:54.920705,ORD-0504,CUST-5293,Dish_Soap,Hygiene,East,Hygiene_Awareness,Retail_Store,VIP,3905,0.18037243533997083,0.7406692358887415,0.09471802111040284,1,9,0.9361456231148877,2.7706250190997275,4352,458,802,10502.717898144845,5620.9462587476755,4881.77163939717
2025-07-26 15:31:54.920705,ORD-0505,CUST-2355,Dish_Soap,Hygiene,South,Hygiene_Awareness,Retail_Store,VIP,1424,0.10007186683096832,0.8442651622863869,0.16285720799773595,1,8,0.8897284701826061,2.538582429605332,2252,689,532,8607.125161034099,4001.0832939980737,4606.041867036025
2025-05-04 15:31:54.920705,ORD-0506,CUST-7623,Dish_Soap,Hair_Care,West,New_Product_Launch,Retail_Store,New,1045,0.18098978910675168,0.8417434971059364,0.2412281146955364,4,7,0.8871767446230052,4.1768156073074785,2511,424,544,9794.230244285063,4281.969817498371,5512.260426786692
2024-12-09 15:31:54.920705,ORD-0507,CUST-8037,Soap,Hygiene,East,Summer_Sale,Wholesale,VIP,4597,0.055681180458310345,0.807269568297011,0.22938849663866556,2,18,0.9211230461902093,2.96684353104633,4760,581,321,6085.91912155173,6483.736091537918,-397.81696998618736
2024-11-27 15:31:54.920705,ORD-0508,CUST-2559,Hand_Sanitizer,Hair_Care,East,New_Product_Launch,Online,Returning,995,0.10213560186494744,0.8569678102057675,0.21351602045672413,1,7,0.8715623471424647,2.266363337918442,3679,884,599,9065.420015432785,5682.465190719902,3382.9548247128823
2024-11-02 15:31:54.920705,ORD-0509,CUST-9838,Shampoo,Body_Care,East,Summer_Sale,Online,VIP,1690,0.18874491949147681,0.8857951944834508,0.24283026501076577,4,6,0.9267329039135559,4.4864356546023485,1160,858,351,5504.826718777982,5009.361791648815,495.46492712916734
2025-05-10 15:31:54.920705,ORD-0510,CUST-1046,Hand_Sanitizer,Hair_Care,North,Hygiene_Awareness,Retail_Store,Returning,4736,0.07170246407641832,0.7063180028045265,0.15826825949241363,3,15,0.942464314266457,1.0092012678735016,4398,186,58,424.1691394260071,4585.711435824472,-4161.542296398465
2024-09-10 15:31:54.920705,ORD-0511,CUST-8477,Dish_Soap,Hygiene,North,Summer_Sale,Retail_Store,VIP,1367,0.12624896912444794,0.8836213146751722,0.15808270276618064,3,8,0.9389857855773915,1.0398672029888023,2852,131,699,6878.275385381186,2988.2226035915332,3890.052781789653
2025-07-11 15:31:54.920705,ORD-0512,CUST-7393,Shampoo,Hygiene,South,Hygiene_Awareness,Online,VIP,3911,0.1368252043265119,0.7071593584012486,0.15616868755348623,4,9,0.8464657044214844,4.600580966884031,4597,515,475,2612.6320103557464,6966.299197945276,-4353.66718758953
2024-11-13 15:31:54.920705,ORD-0513,CUST-2842,Shampoo,Body_Care,East,Summer_Sale,Online,New,2745,0.08287533201617595,0.8678110912041472,0.08529628813007395,3,12,0.8446027305248219,3.0805545521987123,3703,872,354,4316.994982982106,6389.243569517277,-2072.248586535171
2024-12-25 15:31:54.920705,ORD-0514,CUST-4948,Dish_Soap,Hair_Care,East,New_Product_Launch,Online,New,3137,0.06323004000888476,0.7533253238406511,0.25283135268143675,1,17,0.7740246396869087,4.7583845152587845,2236,520,543,3442.653555327826,4710.3599479345685,-1267.7063926067426
2025-01-26 15:31:54.920705,ORD-0515,CUST-2907,Hand_Sanitizer,Hair_Care,South,New_Product_Launch,Online,VIP,2230,0.12809516637010082,0.804973653056085,0.19374590266891656,4,17,0.9133598849196087,4.293540575929237,3472,650,65,752.0871741767643,6262.801374354004,-5510.71420017724
2024-12-25 15:31:54.920705,ORD-0516,CUST-4826,Hand_Sanitizer,Body_Care,West,New_Product_Launch,Wholesale,New,4589,0.05066576519149616,0.8539826693479526,0.11174740465298538,4,6,0.7873016266739313,3.1721735498020527,776,993,472,9032.031635612018,3925.9683349534384,5106.0633006585795
2025-01-18 15:31:54.920705,ORD-0517,CUST-2293,Dish_Soap,Hygiene,South,Summer_Sale,Online,VIP,4919,0.09006964324226996,0.9476217304415934,0.0707418493724652,1,14,0.8290791083005069,2.786805480273982,4053,986,810,15624.837766743864,6800.7902035501465,8824.047563193717
2025-05-13 15:31:54.920705,ORD-0518,CUST-5096,Soap,Hygiene,South,Summer_Sale,Wholesale,New,3058,0.09086110722678654,0.9159219064466979,0.06194793060460291,2,17,0.8958922710838747,2.162130425550393,3349,399,215,1439.1063427513718,4211.6900397946065,-2772.5836970432347
2025-05-28 15:31:54.920705,ORD-0519,CUST-7104,Dish_Soap,Hair_Care,West,Hygiene_Awareness,Retail_Store,Returning,872,0.1517811125396722,0.9142337014562847,0.17206120006397885,4,12,0.872219439976918,1.3346729932924406,4831,949,107,888.5773759319785,6097.604670634526,-5209.027294702548
2025-05-15 15:31:54.920705,ORD-0520,CUST-4539,Shampoo,Hair_Care,West,Summer_Sale,Online,New,4575,0.146497224764304,0.8538707197713077,0.2859909284451043,1,11,0.8110472635168926,1.6394953488124662,2055,878,170,3161.292263571116,3494.4769162573452,-333.18465268622913
2025-05-27 15:31:54.920705,ORD-0521,CUST-2108,Hand_Sanitizer,Body_Care,North,Hygiene_Awareness,Wholesale,New,1788,0.08717275479934664,0.7511801666706452,0.22729742774966566,2,13,0.8833548641108178,4.435075108793825,3222,928,435,3107.619888450655,7337.7497009606695,-4230.129812510015
2024-08-26 15:31:54.920705,ORD-0522,CUST-2234,Shampoo,Hair_Care,West,Hygiene_Awareness,Online,New,629,0.1122725827357701,0.8522240658069149,0.26792622719737924,3,2,0.89824565320092,1.0183723651581356,4018,960,774,13982.415412857285,4995.63747055181,8986.777942305474
2025-01-01 15:31:54.920705,ORD-0523,CUST-7352,Dish_Soap,Hygiene,North,Hygiene_Awareness,Wholesale,Returning,4255,0.10366036683455702,0.7448599850991526,0.15654226470078159,4,16,0.9341201784649886,2.224696739571464,4698,686,670,7398.581993899627,6224.141963346025,1174.4400305536028
2025-06-03 15:31:54.920705,ORD-0524,CUST-2911,Soap,Hair_Care,West,New_Product_Launch,Wholesale,New,2703,0.15124137929200818,0.9262350199836031,0.13519596024062963,3,15,0.7656251284352179,2.764703073504781,2736,471,714,9000.457789351152,4038.175147620752,4962.2826417304
2025-05-23 15:31:54.920705,ORD-0525,CUST-7943,Hand_Sanitizer,Body_Care,East,Hygiene_Awareness,Online,Returning,2157,0.10651969841322115,0.7478724623077309,0.07411747751801478,1,17,0.8745615413481602,4.820081938466709,1681,578,211,1594.7519691517698,4467.007360433758,-2872.2553912819876
2024-12-14 15:31:54.920705,ORD-0526,CUST-9706,Hand_Sanitizer,Hygiene,North,Summer_Sale,Retail_Store,Returning,3095,0.10548015741190325,0.9049879837876786,0.24064378286567611,4,16,0.9422228598933885,2.507896718916608,4041,769,676,6890.532714966261,5969.572576846872,920.9601381193888
2024-12-11 15:31:54.920705,ORD-0527,CUST-4952,Dish_Soap,Hair_Care,East,New_Product_Launch,Retail_Store,New,4010,0.13284761590263247,0.8334977452637682,0.2740136953603184,4,16,0.7519136778018388,4.724670701948259,2727,810,346,3799.9758633887113,6553.983268578089,-2754.007405189378
2025-02-16 15:31:54.920705,ORD-0528,CUST-7706,Hand_Sanitizer,Hygiene,South,Summer_Sale,Wholesale,Returning,4555,0.1043589611964875,0.755327959404071,0.1670341588959382,2,9,0.8055638362954946,2.7754915317137234,2556,387,92,1560.7877542652611,3630.115222773211,-2069.3274685079496
2024-11-14 15:31:54.920705,ORD-0529,CUST-9728,Shampoo,Hair_Care,West,Summer_Sale,Retail_Store,Returning,3992,0.16789782711002676,0.7409389261144099,0.05894365199880547,4,10,0.8065795196210248,2.3883076015902085,1787,671,104,1879.1007159784317,3389.5544006670298,-1510.453684688598
2024-11-26 15:31:54.920705,ORD-0530,CUST-7691,Shampoo,Hair_Care,North,Summer_Sale,Online,New,1009,0.09287452519673917,0.8551175376736437,0.2852367036885287,3,17,0.8748737520206058,3.6821677302515474,2632,717,510,2737.443328037348,5272.114262590359,-2534.6709345530116
2025-03-29 15:31:54.920705,ORD-0531,CUST-5524,Dish_Soap,Hair_Care,North,Summer_Sale,Online,New,1101,0.17798205080176033,0.7104977527583914,0.24178850669915108,4,10,0.7840116310957764,2.1443866950574577,3070,170,176,2852.659275402596,3434.545738159768,-581.886462757172
2025-06-03 15:31:54.920705,ORD-0532,CUST-4573,Hand_Sanitizer,Hair_Care,West,Hygiene_Awareness,Online,New,1222,0.13392658047779793,0.8318983931905919,0.21779696735673915,4,3,0.76279671475481,1.1714048882062955,2275,834,762,10342.574772008877,3251.9516767640507,7090.623095244826
2025-03-04 15:31:54.920705,ORD-0533,CUST-3852,Shampoo,Hygiene,East,Summer_Sale,Retail_Store,New,1390,0.11594200918681798,0.890067535650093,0.15180252593154808,4,6,0.8995540192122062,4.83067234676345,1079,291,441,3706.1076299871606,2484.725652908164,1221.3819770789964
2024-12-11 15:31:54.920705,ORD-0534,CUST-9905,Hand_Sanitizer,Hygiene,North,Hygiene_Awareness,Retail_Store,New,1094,0.11238625194399268,0.9462202528435691,0.26466738571330317,3,12,0.9031706924403239,4.756818981934341,2066,136,818,15951.078185729475,2712.9273815430706,13238.150804186404
2025-07-23 15:31:54.920705,ORD-0535,CUST-4496,Hand_Sanitizer,Body_Care,West,Hygiene_Awareness,Retail_Store,New,4164,0.1561610010211594,0.8261638396113347,0.11893443312686436,1,18,0.7647721057964106,2.3323083498458845,3332,173,324,5481.023181947354,3735.489344523338,1745.533837424016
2024-10-21 15:31:54.920705,ORD-0536,CUST-7176,Soap,Hair_Care,West,New_Product_Launch,Wholesale,Returning,1257,0.059843757226272595,0.8032823284020447,0.0596465347982813,1,13,0.7609336966728908,3.785123381928754,1476,175,392,2743.112179411596,2138.396591837532,604.7155875740641
2024-08-26 15:31:54.920705,ORD-0537,CUST-7111,Hand_Sanitizer,Hair_Care,North,Summer_Sale,Online,New,1283,0.11402799761078923,0.8446696763930948,0.1025473722817839,2,9,0.9268288421432739,2.310430645559252,598,231,63,927.4541245031357,1131.709479124187,-204.2553546210513
2025-07-05 15:31:54.920705,ORD-0538,CUST-5258,Soap,Hygiene,West,Hygiene_Awareness,Online,VIP,3578,0.06515455816536449,0.8015820591682394,0.15507845729367975,2,11,0.8926090837507498,4.209776750450179,4853,415,309,1918.4012770208628,6600.057351436824,-4681.6560744159615
2025-05-23 15:31:54.920705,ORD-0539,CUST-8844,Dish_Soap,Hygiene,West,New_Product_Launch,Retail_Store,New,2076,0.15951335229261143,0.7597246259508826,0.07402705879357807,1,11,0.905491519790389,2.636894714298525,1458,237,870,10990.530764041432,2082.9440472887504,8907.586716752681
2025-01-08 15:31:54.920705,ORD-0540,CUST-2649,Shampoo,Hair_Care,North,Hygiene_Awareness,Wholesale,VIP,1101,0.18209898094297094,0.7939321193759341,0.2734244192255114,3,2,0.9007157027490296,4.339260625589817,4090,273,291,3286.7338173446706,5274.61815078602,-1987.8843334413496
2025-02-11 15:31:54.920705,ORD-0541,CUST-3225,Hand_Sanitizer,Body_Care,South,Summer_Sale,Online,Returning,2677,0.14375514626262093,0.7184287589858847,0.2344389214202629,2,5,0.8294177233366101,1.9442196658642925,1925,567,431,7907.8101412230335,3027.372550545054,4880.43759067798
2025-04-26 15:31:54.920705,ORD-0542,CUST-7290,Soap,Hygiene,North,Hygiene_Awareness,Online,New,1570,0.10871848079554569,0.7755905636821405,0.24323858296223078,1,7,0.7642025956808405,4.423527189230371,3285,459,567,2900.791558372571,5315.39897985674,-2414.6074214841688
2024-10-15 15:31:54.920705,ORD-0543,CUST-3136,Shampoo,Body_Care,North,New_Product_Launch,Retail_Store,Returning,1734,0.08560867232058403,0.9469813181731378,0.28217379302800805,3,15,0.7517601824655389,1.6680932297784694,4319,238,681,8194.787955732152,4716.006188687275,3478.7817670448767
2025-04-17 15:31:54.920705,ORD-0544,CUST-4593,Hand_Sanitizer,Hair_Care,East,Hygiene_Awareness,Wholesale,New,1470,0.1536056113211179,0.8336534410784286,0.1328799783117165,2,10,0.8282934368868154,3.670068277808578,2402,544,661,12435.73892797306,4398.517143127867,8037.221784845193
