Date,Week_Index,Product_ID,Product_Name,Category,Region,Channel,Production_Line,Campaign,Produced_Units,Good_Units,Sales_Units,Returned_Units,Price_per_Unit,Cost_per_Unit,Raw_Material_Cost,COGS,Marketing_Spend,Logistics_Cost,Other_Expenses,Revenue,Profit,Profit_Margin,Lead_Time_days,Downtime_hours,Efficiency_u_per_h,Defect_Rate,Returns_Rate,Inventory,Backorder,Acquisition,Retention_Rate,NPS,Employee_Satisfaction,On_Promo,Promo_Discount
2024-11-04,148,P005,HAI_SKU_05,Haircare,East,E-commerce,LineC,None,750,731,740,4,55.89,36.03,670.5,27089.55,3684.94,2001.26,325.02,41358.6,8257.83,0.1997,13,5.69,30.55,0.0242,0.0057,2835,3,35,0.6756,19.7,7.43,False,0.0
2024-11-11,149,P005,HAI_SKU_05,Haircare,West,Wholesale,LineC,None,994,971,821,7,51.45,39.73,650.08,39556.63,1299.16,853.05,744.35,42240.45,-212.74,-0.005,7,11.24,52.32,0.0223,0.0089,3550,0,54,0.692,44.5,5.92,False,0.0
2024-11-18,150,P005,HAI_SKU_05,Haircare,North,Retail,LineC,SummerSale,742,737,679,19,55.54,39.3,500.85,29210.68,3122.8,1737.53,670.58,37711.66,2970.07,0.0788,4,3.56,27.81,0.0057,0.0293,3544,0,46,0.6215,32.0,6.74,False,0.0
2024-11-25,151,P005,HAI_SKU_05,Haircare,Central,Retail,LineB,None,759,730,617,14,53.04,35.9,498.66,27297.97,2269.12,2391.68,260.4,32725.68,506.51,0.0155,6,7.27,33.04,0.0377,0.0232,3404,0,42,0.7263,21.5,6.87,True,0.05
2024-12-02,152,P005,HAI_SKU_05,Haircare,Central,Wholesale,LineB,None,735,735,671,7,57.02,37.35,378.53,27490.1,3264.11,2416.09,749.28,38260.42,4340.84,0.1135,6,7.42,32.21,0.0,0.0105,3607,0,31,0.6303,51.5,8.46,False,0.0
2024-12-09,153,P005,HAI_SKU_05,Haircare,South,E-commerce,LineB,None,662,645,623,7,54.53,36.91,693.78,24503.8,522.14,1834.79,1092.76,33972.19,6018.7,0.1772,6,6.41,27.78,0.0244,0.0126,3325,0,34,0.7488,20.9,6.56,False,0.0
2024-12-16,154,P005,HAI_SKU_05,Haircare,West,E-commerce,LineC,None,1250,1250,1131,1,56.39,36.45,1112.5,45673.75,2053.39,2927.68,1121.13,63777.09,12001.14,0.1882,4,1.08,42.87,0.0,0.0009,3073,0,99,0.6615,37.5,7.37,False,0.0
2024-12-23,155,P005,HAI_SKU_05,Haircare,North,E-commerce,LineA,None,960,948,964,16,53.06,38.56,1052.16,37122.82,2509.54,2495.97,531.61,51149.84,8489.9,0.166,5,1.31,33.19,0.0124,0.0171,3018,8,50,0.712,42.9,4.32,False,0.0
2024-12-30,156,P005,HAI_SKU_05,Haircare,North,Retail,LineC,NewLaunch,1007,986,867,19,51.4,35.74,1286.95,36118.87,955.26,2114.5,567.23,44563.8,4807.94,0.1079,7,6.61,42.61,0.02,0.0229,3320,0,37,0.644,20.8,8.36,False,0.0
2022-01-03,0,P006,MAK_SKU_06,Makeup,West,Retail,LineB,None,1482,1449,1434,54,42.53,18.45,628.37,27405.74,1686.97,4523.86,450.24,60988.02,26921.21,0.4414,8,8.02,66.68,0.0219,0.0378,2852,0,101,0.7918,31.7,6.41,False,0.0
2022-01-10,1,P006,MAK_SKU_06,Makeup,North,E-commerce,LineB,None,1270,1270,1383,36,45.89,20.08,669.29,25568.53,3689.83,4575.12,267.13,63465.87,29365.26,0.4627,2,4.02,48.44,0.0,0.0264,1829,50,42,0.7449,36.6,7.59,False,0.0
2022-01-17,2,P006,MAK_SKU_06,Makeup,West,Retail,LineA,None,1319,1307,1255,21,45.53,20.27,547.38,26790.87,3373.08,2263.08,427.7,57140.15,24285.42,0.425,1,4.18,50.61,0.009,0.017,1947,0,71,0.7461,41.5,7.06,False,0.0
2022-01-24,3,P006,MAK_SKU_06,Makeup,North,Wholesale,LineA,None,1365,1365,1271,32,44.94,18.88,636.09,25834.81,2396.85,3580.63,732.75,57118.74,24573.7,0.4302,1,4.78,53.61,0.0,0.0258,1225,0,65,0.7553,12.7,6.83,False,0.0
2022-01-31,4,P006,MAK_SKU_06,Makeup,South,Retail,LineB,None,1317,1261,1052,3,46.55,18.29,637.43,24151.67,3731.34,3001.99,977.15,48970.6,17108.45,0.3494,2,5.58,53.41,0.042,0.0036,4598,0,58,0.7071,28.7,7.72,False,0.0
2022-02-07,5,P006,MAK_SKU_06,Makeup,East,Retail,LineA,None,1173,1164,908,12,48.15,18.83,331.96,22120.79,3890.81,1185.64,511.29,43720.2,16011.67,0.3662,9,6.83,50.1,0.0077,0.0135,2092,0,31,0.747,20.1,5.91,False,0.0
2022-02-14,6,P006,MAK_SKU_06,Makeup,Central,Retail,LineA,None,1310,1283,1004,4,44.07,19.63,512.21,25766.52,2022.83,2446.1,829.37,44246.28,13181.46,0.2979,3,3.88,49.7,0.02,0.0044,3379,0,58,0.6667,24.3,8.1,False,0.0
2022-02-21,7,P006,MAK_SKU_06,Makeup,West,Retail,LineA,None,1512,1444,1666,13,34.96,20.29,557.93,30734.27,529.21,2488.45,297.34,58243.36,24194.09,0.4154,6,10.02,74.77,0.0446,0.0083,3449,119,62,0.6234,37.4,7.48,True,0.26
2022-02-28,8,P006,MAK_SKU_06,Makeup,Central,Retail,LineB,None,1383,1383,1131,17,46.66,18.75,373.41,25968.59,1593.75,4131.68,579.09,52772.46,20499.35,0.3884,1,1.18,47.6,0.0,0.0157,3040,0,47,0.674,11.0,6.87,False,0.0
2022-03-07,9,P006,MAK_SKU_06,Makeup,South,Retail,LineC,SummerSale,1243,1236,1150,28,47.45,18.83,544.43,23460.13,2879.21,1159.07,769.99,54567.5,26299.1,0.482,9,6.8,53.02,0.0049,0.0244,3212,0,41,0.7547,11.3,7.27,False,0.0
2022-03-14,10,P006,MAK_SKU_06,Makeup,South,Retail,LineB,None,1247,1238,978,11,42.6,18.38,435.2,22963.38,1864.64,2470.27,862.39,41662.8,13502.12,0.3241,4,9.2,59.27,0.0065,0.0115,2049,0,75,0.7586,26.5,7.47,False,0.0
2022-03-21,11,P006,MAK_SKU_06,Makeup,North,Retail,LineB,None,1618,1606,1743,18,37.6,18.49,533.94,29970.21,2418.26,2124.87,1151.29,65536.8,29872.17,0.4558,8,10.38,81.45,0.0073,0.0104,3779,56,73,0.6222,29.4,9.08,True,0.15
2022-03-28,12,P006,MAK_SKU_06,Makeup,West,E-commerce,LineA,None,1359,1324,1220,21,43.35,19.27,656.4,26253.57,775.34,2305.09,1195.77,52887.0,22357.23,0.4227,1,2.51,49.01,0.0256,0.0172,3182,0,103,0.8107,27.4,8.35,False,0.0
2022-04-04,13,P006,MAK_SKU_06,Makeup,North,Retail,LineB,SummerSale,1505,1487,1231,37,46.46,18.9,912.03,28535.7,1305.0,3879.62,382.2,57192.26,23089.74,0.4037,2,4.34,58.1,0.0117,0.0307,3387,0,42,0.729,46.5,7.65,False,0.0
2022-04-11,14,P006,MAK_SKU_06,Makeup,North,Retail,LineB,SummerSale,1383,1383,1251,3,44.81,20.25,495.11,28055.26,217.72,1225.87,780.41,56057.31,25778.05,0.4599,8,4.72,54.2,0.0,0.0027,2108,0,89,0.6981,19.9,8.16,False,0.0
2022-04-18,15,P006,MAK_SKU_06,Makeup,South,Retail,LineC,None,1342,1314,1256,11,44.83,19.74,528.75,26543.95,1259.33,2663.58,762.48,56306.48,25077.14,0.4454,8,9.74,65.46,0.0207,0.0088,2740,0,59,0.7189,41.1,8.57,False,0.0
2022-04-25,16,P006,MAK_SKU_06,Makeup,East,Retail,LineC,None,1566,1539,1502,41,42.77,20.42,477.63,32025.48,2814.94,1303.85,325.43,64240.54,27770.84,0.4323,6,5.76,63.98,0.0172,0.0273,3249,0,107,0.6019,39.3,8.03,False,0.0
2022-05-02,17,P006,MAK_SKU_06,Makeup,West,Retail,LineA,None,1322,1282,1481,18,35.81,19.19,563.17,25425.5,2597.17,1726.45,552.29,53034.61,22733.2,0.4286,9,7.73,58.73,0.0299,0.0128,3140,99,117,0.6953,43.2,6.76,True,0.2
2022-05-09,18,P006,MAK_SKU_06,Makeup,North,Retail,LineB,HolidayPush,1533,1480,1392,20,44.87,19.13,531.95,29379.49,251.92,4691.92,1066.8,62459.04,27068.91,0.4334,5,7.58,67.65,0.0345,0.0147,2550,0,61,0.7219,25.2,7.66,False,0.0
2022-05-16,19,P006,MAK_SKU_06,Makeup,East,E-commerce,LineC,NewLaunch,1294,1294,1399,0,47.62,19.46,635.35,25244.78,2986.54,5131.01,420.13,66620.38,32837.92,0.4929,2,11.5,69.04,0.0,0.0,4851,56,79,0.6755,22.7,6.52,False,0.0
2022-05-23,20,P006,MAK_SKU_06,Makeup,North,E-commerce,LineC,None,957,937,866,2,47.22,20.27,271.79,19425.57,3190.84,1134.81,714.29,40892.52,16427.01,0.4017,11,3.76,36.13,0.0205,0.0024,3326,0,26,0.7774,66.1,6.83,False,0.0
2022-05-30,21,P006,MAK_SKU_06,Makeup,East,E-commerce,LineB,HolidayPush,1193,1143,1257,43,47.89,18.47,400.85,22074.79,1967.07,1865.06,699.75,60197.73,33591.06,0.558,8,5.12,47.5,0.0412,0.0343,4128,60,66,0.5807,41.0,5.53,False,0.0
2022-06-06,22,P006,MAK_SKU_06,Makeup,East,E-commerce,LineA,None,1412,1370,1515,15,46.38,19.38,703.18,27434.88,3460.83,1942.38,564.06,70265.7,36863.55,0.5246,8,6.45,59.35,0.0291,0.01,4019,79,101,0.6658,12.6,7.4,False,0.0
2022-06-13,23,P006,MAK_SKU_06,Makeup,South,E-commerce,LineB,SummerSale,1092,1072,1030,0,45.96,20.43,548.18,22364.38,2575.28,2415.87,1035.08,47338.8,18948.19,0.4003,11,7.09,47.16,0.0176,0.0,2536,0,75,0.7062,38.7,7.22,False,0.0
2022-06-20,24,P006,MAK_SKU_06,Makeup,South,E-commerce,LineC,None,1533,1503,1315,18,47.52,20.87,797.16,32073.43,3216.84,3478.04,350.57,62488.8,23369.92,0.374,6,4.53,59.62,0.0195,0.0144,3574,0,112,0.7082,26.0,7.08,False,0.0
2022-06-27,25,P006,MAK_SKU_06,Makeup,East,Retail,LineC,None,1360,1277,1181,9,44.03,18.93,709.92,25815.79,3744.25,1472.22,565.35,51999.43,20401.82,0.3923,4,2.97,49.87,0.0608,0.0081,2814,0,53,0.7709,36.3,6.85,False,0.0
2022-07-04,26,P006,MAK_SKU_06,Makeup,West,Retail,LineC,None,1259,1215,1140,23,44.49,20.56,334.89,25918.53,1615.54,1617.78,375.69,50718.6,21191.06,0.4178,3,5.48,50.84,0.0343,0.0206,2892,0,48,0.6332,41.9,5.86,False,0.0
2022-07-11,27,P006,MAK_SKU_06,Makeup,North,E-commerce,LineC,None,1417,1386,1455,24,46.44,18.25,433.6,25903.61,3199.52,3757.87,939.59,67570.2,33769.61,0.4998,4,2.69,51.43,0.0218,0.0169,3033,26,92,0.5141,28.2,6.57,False,0.0
2022-07-18,28,P006,MAK_SKU_06,Makeup,Central,E-commerce,LineB,SummerSale,1304,1285,1299,10,47.54,20.62,675.47,26956.03,2760.21,2868.72,370.8,61754.46,28798.7,0.4663,6,6.89,55.84,0.0145,0.0079,2736,6,39,0.6192,38.1,6.07,False,0.0
2022-07-25,29,P006,MAK_SKU_06,Makeup,North,E-commerce,LineB,SummerSale,1335,1284,1135,29,43.71,20.57,428.54,27503.8,1471.31,2886.41,539.73,49610.85,17209.6,0.3469,6,6.18,55.48,0.0377,0.0263,4008,0,89,0.627,48.5,6.66,False,0.0
2022-08-01,30,P006,MAK_SKU_06,Makeup,Central,E-commerce,LineB,None,1152,1095,966,13,43.51,20.05,528.77,23150.48,1624.35,2082.57,567.44,42030.66,14605.82,0.3475,12,2.47,41.49,0.0492,0.0142,2846,0,55,0.7156,10.4,7.04,False,0.0
2022-08-08,31,P006,MAK_SKU_06,Makeup,East,Retail,LineA,None,1239,1193,1005,35,43.71,18.63,335.77,23116.15,1833.94,1551.12,1186.89,43928.55,16240.45,0.3697,6,7.37,54.18,0.0366,0.0356,3961,0,86,0.7927,36.1,7.28,False,0.0
2022-08-15,32,P006,MAK_SKU_06,Makeup,Central,E-commerce,LineB,None,1286,1239,1142,22,47.45,20.8,483.54,26797.15,2457.33,2383.96,490.15,54187.9,22059.31,0.4071,4,9.7,62.62,0.0363,0.0195,2680,0,57,0.8357,17.6,9.01,False,0.0
2022-08-22,33,P006,MAK_SKU_06,Makeup,South,Retail,LineC,None,1460,1447,1418,36,47.77,20.91,854.1,30614.01,2811.66,3887.34,548.61,67737.86,29876.24,0.4411,7,8.58,67.41,0.0083,0.0259,3656,0,45,0.7307,43.3,7.53,False,0.0
2022-08-29,34,P006,MAK_SKU_06,Makeup,Central,Retail,LineB,None,1422,1383,1550,23,43.88,19.23,425.18,27387.58,5783.48,4727.32,871.82,68014.0,29243.8,0.43,6,6.3,59.39,0.0269,0.0153,2142,78,84,0.6199,30.1,7.49,True,0.09
2022-09-05,35,P006,MAK_SKU_06,Makeup,South,E-commerce,LineB,None,1514,1514,1588,4,45.31,20.19,757.0,30643.36,3635.97,5678.53,915.74,71952.28,31078.68,0.4319,11,11.15,79.31,0.0,0.0027,4365,27,119,0.6676,33.7,6.24,False,0.0
2022-09-12,36,P006,MAK_SKU_06,Makeup,West,Wholesale,LineB,SummerSale,1368,1327,1204,5,46.69,19.48,616.97,26710.34,2968.96,3200.53,452.6,56214.76,22882.33,0.4071,5,5.85,56.09,0.0294,0.0046,2305,0,81,0.7512,32.2,7.75,False,0.0
2022-09-19,37,P006,MAK_SKU_06,Makeup,West,E-commerce,LineA,None,1541,1489,1375,23,45.88,20.38,505.45,31456.12,1400.74,3732.62,375.74,63085.0,26119.78,0.414,1,8.19,69.88,0.0337,0.0171,4098,0,121,0.7191,50.3,5.22,False,0.0
2022-09-26,38,P006,MAK_SKU_06,Makeup,South,Retail,LineC,HolidayPush,1178,1131,1453,44,33.24,20.94,345.15,24701.84,2164.64,3307.07,451.7,48297.72,17672.47,0.3659,5,4.3,45.4,0.0398,0.0307,2536,178,114,0.6776,17.5,8.3,True,0.27
2022-10-03,39,P006,MAK_SKU_06,Makeup,South,Retail,LineA,SummerSale,1409,1359,1114,25,44.24,20.51,441.02,28942.69,3491.45,1541.39,526.04,49283.36,14781.79,0.2999,6,4.62,54.99,0.0351,0.0227,3952,0,94,0.8214,25.9,6.64,False,0.0
2022-10-10,40,P006,MAK_SKU_06,Makeup,North,Retail,LineC,None,1485,1437,1286,16,46.65,20.22,556.88,30082.39,779.36,2848.85,1001.47,59991.9,25279.83,0.4214,1,0.96,50.72,0.0318,0.0131,2253,0,88,0.6818,7.5,6.45,False,0.0
2022-10-17,41,P006,MAK_SKU_06,Makeup,East,Retail,LineA,None,1317,1268,1033,22,48.11,19.27,792.83,25457.87,2137.89,3024.38,578.89,49697.63,18498.6,0.3722,5,6.53,55.54,0.0367,0.022,2965,0,82,0.7039,28.0,8.42,False,0.0
2022-10-24,42,P006,MAK_SKU_06,Makeup,Central,E-commerce,LineC,None,1326,1304,1443,18,43.69,18.84,411.06,25022.95,1060.97,1879.71,628.98,63044.67,34452.06,0.5465,10,7.51,58.33,0.0165,0.0125,1567,69,111,0.7625,9.1,6.34,False,0.0
2022-10-31,43,P006,MAK_SKU_06,Makeup,North,E-commerce,LineC,SummerSale,946,924,1005,16,44.14,20.48,453.13,19419.39,3838.32,2197.34,1153.8,44360.7,17751.85,0.4002,3,3.97,36.01,0.023,0.016,3164,38,46,0.7003,5.7,7.7,False,0.0
2022-11-07,44,P006,MAK_SKU_06,Makeup,North,Wholesale,LineB,None,2009,1979,1610,17,43.2,19.17,771.46,38589.68,649.27,1967.31,376.98,69552.0,27968.76,0.4021,10,5.68,81.79,0.0149,0.0107,2920,0,113,0.7023,34.4,7.45,False,0.0
2022-11-14,45,P006,MAK_SKU_06,Makeup,West,Wholesale,LineC,None,1323,1287,1013,13,46.04,20.87,375.73,27648.58,3353.97,1384.52,1152.6,46638.52,13098.85,0.2809,2,3.59,49.64,0.0269,0.013,2124,0,36,0.6678,17.9,7.24,False,0.0
2022-11-21,46,P006,MAK_SKU_06,Makeup,South,Wholesale,LineB,None,1545,1494,1479,16,45.67,19.7,607.19,30497.22,2582.67,1573.96,915.51,67545.93,31976.57,0.4734,13,7.24,67.18,0.0325,0.0113,3588,0,123,0.6145,4.4,6.29,False,0.0
2022-11-28,47,P006,MAK_SKU_06,Makeup,West,E-commerce,LineB,HolidayPush,1483,1477,2047,21,39.09,20.79,582.82,30889.85,1114.71,2418.16,800.49,80017.23,44794.02,0.5598,5,4.0,56.53,0.004,0.0105,3111,279,103,0.6968,33.6,6.26,True,0.16
2022-12-05,48,P006,MAK_SKU_06,Makeup,South,E-commerce,LineB,NewLaunch,1270,1248,1251,25,46.31,19.65,412.75,24996.78,3124.87,1483.24,1185.79,57933.81,27143.13,0.4685,3,8.21,57.65,0.0167,0.0206,2408,0,81,0.6157,8.7,9.19,False,0.0
2022-12-12,49,P006,MAK_SKU_06,Makeup,West,E-commerce,LineB,None,1424,1391,1523,17,43.21,20.44,612.32,29167.79,3871.34,4512.94,1074.83,65808.83,27181.93,0.413,9,9.13,67.47,0.0226,0.0113,3310,69,90,0.7889,42.3,6.67,False,0.0
2022-12-19,50,P006,MAK_SKU_06,Makeup,South,Retail,LineB,None,1358,1302,1027,22,42.78,19.87,634.19,27046.88,2912.07,2623.18,604.36,43935.06,10748.57,0.2446,9,9.85,66.6,0.0408,0.0222,2031,0,40,0.6503,13.0,6.45,False,0.0
2022-12-26,51,P006,MAK_SKU_06,Makeup,East,Retail,LineC,None,1420,1400,1325,11,44.2,19.5,681.6,27758.16,1074.16,2070.61,1196.93,58565.0,26465.14,0.4519,4,8.43,65.11,0.0138,0.009,3693,0,46,0.8113,12.0,6.13,False,0.0
2023-01-02,52,P006,MAK_SKU_06,Makeup,West,E-commerce,LineA,NewLaunch,1245,1245,1380,5,44.45,20.37,471.86,25407.84,898.1,2349.06,904.33,61341.0,31781.67,0.5181,6,3.05,45.79,0.0,0.0041,3750,66,123,0.7002,34.0,6.04,False,0.0
2023-01-09,53,P006,MAK_SKU_06,Makeup,Central,Retail,LineB,HolidayPush,1646,1626,1421,0,47.75,20.77,734.12,34260.83,1961.85,2807.5,927.3,67852.75,27895.27,0.4111,4,4.68,64.41,0.0117,0.0,3349,0,88,0.7863,36.0,8.58,False,0.0
2023-01-16,54,P006,MAK_SKU_06,Makeup,Central,E-commerce,LineB,None,1009,993,920,12,44.88,20.2,458.09,20427.61,3597.36,1246.97,1174.49,41289.6,14843.17,0.3595,6,4.28,38.87,0.0154,0.0135,3722,0,55,0.6269,23.1,7.05,False,0.0
2023-01-23,55,P006,MAK_SKU_06,Makeup,South,E-commerce,LineC,None,1257,1244,1326,26,46.4,20.78,403.5,26160.81,1801.93,2948.2,358.49,61526.4,30256.97,0.4918,3,5.87,51.58,0.0097,0.0202,4464,48,85,0.6661,26.9,6.17,False,0.0
2023-01-30,56,P006,MAK_SKU_06,Makeup,North,Retail,LineA,None,1586,1586,1410,32,44.66,20.75,1007.11,33010.21,3081.51,4859.64,653.79,62970.6,21365.45,0.3393,12,3.83,60.06,0.0,0.0233,3405,0,90,0.6688,8.8,7.71,False,0.0
2023-02-06,57,P006,MAK_SKU_06,Makeup,South,E-commerce,LineB,None,1267,1246,1092,16,46.25,19.09,613.23,24248.35,2785.56,2655.96,662.25,50505.0,20152.88,0.399,7,2.16,45.12,0.0161,0.0151,3434,0,69,0.6632,40.8,7.52,False,0.0
2023-02-13,58,P006,MAK_SKU_06,Makeup,Central,Retail,LineC,None,1409,1393,1314,0,45.59,19.93,779.18,28159.29,3301.04,3869.57,652.61,59905.26,23922.75,0.3993,4,8.02,63.41,0.0111,0.0,2134,0,109,0.6577,24.1,6.3,False,0.0
2023-02-20,59,P006,MAK_SKU_06,Makeup,Central,Retail,LineB,HolidayPush,910,885,807,5,46.34,20.61,420.42,18797.14,1458.48,2161.82,590.6,37396.38,14388.34,0.3848,4,10.34,45.73,0.0272,0.0063,3144,0,28,0.7877,19.1,7.54,False,0.0
2023-02-27,60,P006,MAK_SKU_06,Makeup,Central,Wholesale,LineB,SummerSale,1355,1335,1051,30,44.95,20.38,635.5,27678.45,1730.18,1132.84,410.54,47242.45,16290.44,0.3448,1,9.75,66.14,0.014,0.0289,3369,0,94,0.5803,5.8,7.15,False,0.0
2023-03-06,61,P006,MAK_SKU_06,Makeup,East,E-commerce,LineB,None,1605,1557,1716,20,47.95,18.64,611.5,29978.35,2318.74,2127.47,689.95,82282.2,47167.69,0.5732,5,8.96,75.41,0.0296,0.0118,2954,81,64,0.6814,31.7,6.6,False,0.0
2023-03-13,62,P006,MAK_SKU_06,Makeup,West,E-commerce,LineC,NewLaunch,1133,1116,1005,7,43.04,19.95,568.77,22660.23,3062.0,3450.0,754.09,43255.2,13328.88,0.3081,7,1.26,39.1,0.0142,0.0073,2659,0,47,0.5925,24.1,6.85,False,0.0
2023-03-20,63,P006,MAK_SKU_06,Makeup,North,Retail,LineA,None,1333,1279,1213,18,44.55,20.9,595.85,27919.29,447.09,2133.32,779.52,54039.15,22759.93,0.4212,5,2.7,48.39,0.0403,0.0153,4513,0,80,0.7142,32.2,7.23,False,0.0
2023-03-27,64,P006,MAK_SKU_06,Makeup,East,Retail,LineC,None,1190,1162,1131,5,46.36,19.85,556.92,23677.19,2222.71,2141.96,701.68,52433.16,23689.62,0.4518,6,8.81,55.52,0.0228,0.0049,2072,0,39,0.689,37.5,7.27,False,0.0
2023-04-03,65,P006,MAK_SKU_06,Makeup,East,Retail,LineC,HolidayPush,1775,1775,1543,17,45.14,18.4,796.98,32739.7,3552.77,1966.25,829.1,69651.02,30563.2,0.4388,10,8.02,79.89,0.0,0.0116,3012,0,90,0.6346,9.4,7.16,False,0.0
2023-04-10,66,P006,MAK_SKU_06,Makeup,South,E-commerce,LineC,HolidayPush,1478,1432,1457,30,45.54,19.76,585.29,29263.81,3515.8,1514.83,541.85,66351.78,31515.49,0.475,6,6.91,63.34,0.031,0.021,3073,10,96,0.7041,8.9,7.84,False,0.0
2023-04-17,67,P006,MAK_SKU_06,Makeup,North,Retail,LineC,SummerSale,1212,1164,1022,24,42.85,20.06,429.05,24355.62,1788.34,1524.42,1102.97,43792.7,15021.35,0.343,4,7.92,54.31,0.0393,0.0236,3855,0,84,0.7515,52.2,8.15,False,0.0
2023-04-24,68,P006,MAK_SKU_06,Makeup,South,E-commerce,LineB,None,1373,1347,1241,19,43.65,18.27,682.38,25152.95,1194.41,4071.94,566.13,54169.65,23184.22,0.428,5,5.57,55.67,0.0188,0.016,2442,0,62,0.6235,29.6,7.26,False,0.0
2023-05-01,69,P006,MAK_SKU_06,Makeup,North,E-commerce,LineB,None,1340,1319,1868,44,36.05,19.41,723.6,26081.76,1780.89,2700.59,505.37,67341.4,36272.79,0.5386,9,3.62,50.34,0.0156,0.0237,2654,259,165,0.6616,23.5,7.26,True,0.2
2023-05-08,70,P006,MAK_SKU_06,Makeup,Central,Retail,LineC,None,1425,1400,1323,0,47.86,20.87,477.38,29787.49,3059.26,2974.48,567.03,63318.78,26930.52,0.4253,6,2.97,52.25,0.0173,0.0,2608,0,82,0.6904,49.8,8.2,False,0.0
2023-05-15,71,P006,MAK_SKU_06,Makeup,East,Wholesale,LineC,None,1395,1360,1238,11,46.9,20.23,729.59,28293.81,651.31,1690.62,338.91,58062.2,27087.55,0.4665,9,7.4,61.08,0.0244,0.0096,3227,0,49,0.5942,23.7,6.37,False,0.0
2023-05-22,72,P006,MAK_SKU_06,Makeup,North,Retail,LineC,None,1381,1341,1155,0,43.86,20.56,606.26,28453.99,1308.49,2557.56,848.79,50658.3,17489.47,0.3452,1,3.05,50.79,0.0287,0.0007,2893,0,68,0.7284,53.2,7.09,False,0.0
2023-05-29,73,P006,MAK_SKU_06,Makeup,East,E-commerce,LineB,NewLaunch,1342,1320,1777,27,32.31,19.66,409.31,26424.65,1292.6,1700.81,880.56,57414.87,27116.25,0.4723,7,4.6,52.34,0.0158,0.0155,2374,205,134,0.755,21.8,7.69,True,0.3
2023-06-05,74,P006,MAK_SKU_06,Makeup,South,E-commerce,LineB,None,1007,955,1389,12,30.54,19.61,501.49,19797.42,1787.12,1578.03,241.09,42420.06,19016.4,0.4483,14,3.33,37.42,0.0515,0.0088,1942,197,89,0.7748,-8.4,7.55,True,0.31
2023-06-12,75,P006,MAK_SKU_06,Makeup,East,Retail,LineA,None,1568,1558,1614,30,45.05,19.43,542.53,30520.49,2322.27,3207.35,532.04,72710.7,36128.55,0.4969,9,8.98,73.76,0.0059,0.0192,4114,40,110,0.6147,23.1,7.9,True,0.06
2023-06-19,76,P006,MAK_SKU_06,Makeup,Central,E-commerce,LineC,None,1265,1221,1202,1,46.93,19.98,554.07,25330.11,3139.94,2743.07,758.13,56409.86,24438.61,0.4332,5,1.84,44.55,0.0342,0.0015,4681,0,68,0.721,25.4,7.78,False,0.0
2023-06-26,77,P006,MAK_SKU_06,Makeup,North,E-commerce,LineA,HolidayPush,1164,1157,1167,25,44.72,20.37,573.85,23768.07,3187.28,2801.54,907.07,52188.24,21524.28,0.4124,6,6.64,49.32,0.0052,0.022,3245,6,79,0.6163,30.5,8.23,False,0.0
2023-07-03,78,P006,MAK_SKU_06,Makeup,West,E-commerce,LineA,None,1239,1224,1340,0,47.19,20.74,397.72,25736.63,2266.03,3819.07,372.95,63234.6,31039.92,0.4909,1,3.77,46.81,0.012,0.0,2645,64,56,0.7897,33.6,7.6,False,0.0
2023-07-10,79,P006,MAK_SKU_06,Makeup,East,E-commerce,LineC,SummerSale,1277,1212,1069,22,47.03,20.27,315.42,25916.33,2014.47,3925.27,263.97,50275.07,18155.03,0.3611,10,0.88,43.5,0.0506,0.0209,2623,0,63,0.765,29.1,6.77,False,0.0
2023-07-17,80,P006,MAK_SKU_06,Makeup,North,Retail,LineC,None,1344,1333,1284,28,47.19,18.46,450.24,24855.26,1305.72,1467.21,737.73,60591.96,32226.04,0.5319,6,5.51,54.34,0.0081,0.0222,2772,0,96,0.7442,48.4,7.59,False,0.0
2023-07-24,81,P006,MAK_SKU_06,Makeup,East,E-commerce,LineB,SummerSale,1243,1180,1062,22,45.97,18.83,412.68,23446.96,570.92,3341.73,1002.4,48820.14,20458.13,0.4191,7,3.41,46.33,0.0507,0.0213,4171,0,68,0.7261,34.8,8.41,False,0.0
2023-07-31,82,P006,MAK_SKU_06,Makeup,East,E-commerce,LineB,None,1593,1530,1398,25,47.85,19.36,922.35,30932.71,995.52,5232.72,644.02,66894.3,29089.33,0.4349,9,2.82,58.1,0.0392,0.0181,2669,0,50,0.7594,29.5,6.68,False,0.0
2023-08-07,83,P006,MAK_SKU_06,Makeup,Central,Retail,LineB,None,1017,995,838,3,42.83,20.15,339.68,20526.52,2124.76,1073.71,900.09,35891.54,11266.46,0.3139,7,6.83,43.44,0.0208,0.0044,2409,0,53,0.6634,11.6,7.64,False,0.0
2023-08-14,84,P006,MAK_SKU_06,Makeup,West,Retail,LineA,None,1775,1729,1530,30,44.14,20.71,864.42,36846.69,1700.64,2701.18,336.62,67534.2,25949.07,0.3842,1,7.71,78.78,0.0254,0.0201,3578,0,59,0.6482,13.2,6.95,False,0.0
2023-08-21,85,P006,MAK_SKU_06,Makeup,East,Retail,LineA,None,1162,1116,1286,10,36.95,18.31,425.29,21318.75,1295.65,1987.6,878.73,47517.7,22036.97,0.4638,6,9.41,55.78,0.0389,0.0084,3326,79,102,0.7598,33.6,6.77,True,0.16
