Date,Week_Index,Product_ID,Product_Name,Category,Region,Channel,Campaign,Produced_Units,Good_Units,Sales_Units,Returned_Units,Price_per_Unit,Cost_per_Unit,Raw_Material_Cost,COGS,Marketing_Spend,Logistics_Cost,Other_Expenses,Revenue,Profit,Profit_Margin,Lead_Time_days,Downtime_hours,Efficiency_u_per_h,Defect_Rate,Returns_Rate,Inventory,Backorder,Acquisition,Retention_Rate,NPS,Employee_Satisfaction,On_Promo,Promo_Discount,Month,Quarter,Year,Weekly_Target,Target_Achieved,Rolling_4w_Sales,Rolling_13w_Sales,WoW_pct_Sales_Units,WoW_pct_Revenue,WoW_pct_Lead_Time_days,WoW_pct_Efficiency_u_per_h
2024-09-02,139,P005,SKI_SKU_05,Skincare,Central,E-commerce,None,1488,1451,1161,0,15.41,22.37,505.92,33337.15,458.07,382.03,242.34,17891.01,-16528.58,-0.9238,12,4.91,58.75,0.0247,0.0,2175,0,56,0.7617,-11.9,7.13,False,0.0,2024-09-01,2024-07-01,2024,1881,0.6172248803824469,1641.75,1612.0,-0.43476144109055503,-0.3590635619724396,-0.07692307692307687,-0.5365622781415161
2024-09-09,140,P005,SKI_SKU_05,Skincare,East,E-commerce,SummerSale,2377,2311,1874,31,15.62,22.79,905.64,54262.39,2734.29,1712.36,306.66,29271.88,-29743.82,-1.0161,1,4.67,92.95,0.0275,0.0169,4124,0,129,0.7545,29.6,8.13,False,0.0,2024-09-01,2024-07-01,2024,1881,0.996278575225414,1705.75,1630.1538461538462,0.6141257536606375,0.6361222759363503,-0.9166666666666666,0.5821276595744682
2024-09-16,141,P005,SKI_SKU_05,Skincare,South,E-commerce,None,1726,1699,1402,16,15.61,21.54,621.36,37240.18,3541.51,635.63,948.75,21885.22,-20480.85,-0.9358,2,7.93,77.36,0.0153,0.0119,4146,0,52,0.6731,22.1,6.71,False,0.0,2024-09-01,2024-07-01,2024,1881,0.7453482190320333,1622.75,1601.3076923076924,-0.2518676627534685,-0.25234662071585423,1.0,-0.16772458310919858
2024-09-23,142,P005,SKI_SKU_05,Skincare,East,Retail,None,1537,1501,1412,9,14.97,20.86,413.45,32103.17,3840.82,856.2,714.51,21137.64,-16377.06,-0.7748,7,4.95,60.78,0.0229,0.0069,3799,0,49,0.8001,22.1,6.26,False,0.0,2024-09-01,2024-07-01,2024,1881,0.7506645401378252,1462.25,1589.2307692307693,0.007132667617689048,-0.03415912657035214,2.5,-0.21432264736297824
2024-09-30,143,P005,SKI_SKU_05,Skincare,East,E-commerce,None,1948,1940,1518,11,15.59,22.05,757.77,43029.18,801.61,1065.91,634.39,23665.62,-21865.47,-0.9239,5,2.23,69.54,0.004,0.0079,2667,0,54,0.6518,11.7,5.96,False,0.0,2024-09-01,2024-07-01,2024,1881,0.8070175438592201,1551.5,1580.7692307692307,0.07507082152974509,0.11959613277546599,-0.2857142857142857,0.14412635735439294
2024-10-07,144,P005,SKI_SKU_05,Skincare,North,E-commerce,None,1517,1472,1388,21,16.21,21.37,502.13,32468.5,1572.74,1637.35,303.09,22499.48,-13482.2,-0.5992,9,7.72,67.36,0.0292,0.0158,4716,0,100,0.7727,25.7,5.48,False,0.0,2024-10-01,2024-10-01,2024,1881,0.7379053694839246,1430.0,1558.2307692307693,-0.08563899868247693,-0.04927570036195961,0.8,-0.0313488639631867
2024-10-14,145,P005,SKI_SKU_05,Skincare,South,E-commerce,NewLaunch,2039,2039,1864,0,15.49,22.57,581.11,46078.34,3201.2,1616.05,856.94,28873.36,-22879.17,-0.7924,8,7.27,88.76,0.0,0.0,4909,0,128,0.7452,20.5,8.73,False,0.0,2024-10-01,2024-10-01,2024,1881,0.990962254119622,1545.5,1583.5384615384614,0.34293948126801155,0.283290102704596,-0.11111111111111116,0.3176959619952495
2024-10-21,146,P005,SKI_SKU_05,Skincare,Central,Retail,None,1630,1630,1423,0,16.21,20.93,502.04,34166.1,2116.99,1439.86,558.58,23066.83,-15214.7,-0.6596,8,8.72,75.73,0.0,0.0,4086,0,124,0.7071,41.3,8.4,False,0.0,2024-10-01,2024-10-01,2024,1881,0.7565124933541965,1548.25,1561.923076923077,-0.23658798283261806,-0.2011033700269036,0.0,-0.14680036052275802
2024-10-28,147,P005,SKI_SKU_05,Skincare,North,Retail,None,2592,2577,2215,50,16.11,22.29,749.09,57850.59,3751.73,2350.69,955.29,35683.65,-29224.65,-0.819,6,9.23,123.37,0.0056,0.023,4295,0,129,0.7424,18.2,7.12,False,0.0,2024-10-01,2024-10-01,2024,1881,1.17756512493292,1722.5,1656.6923076923076,0.5565706254392129,0.5469680922779592,-0.25,0.6290769840221841
2024-11-04,148,P005,SKI_SKU_05,Skincare,Central,Retail,SummerSale,2193,2187,2161,41,15.77,20.87,653.51,45833.26,2229.76,2327.15,657.67,34078.97,-16968.87,-0.4979,7,7.95,98.39,0.0025,0.0191,3033,0,168,0.7425,17.7,7.04,False,0.0,2024-11-01,2024-10-01,2024,1881,1.1488569909616433,1915.75,1678.7692307692307,-0.024379232505643333,-0.04496961493569185,0.16666666666666674,-0.20248034368160817
2024-11-11,149,P005,SKI_SKU_05,Skincare,North,Retail,HolidayPush,2522,2418,1928,36,15.67,21.17,872.61,53478.0,2042.99,676.69,1179.55,30211.76,-27165.47,-0.8992,2,4.85,99.32,0.0411,0.0187,3613,0,92,0.727,31.2,6.96,False,0.0,2024-11-01,2024-10-01,2024,1881,1.0249867091966907,1931.75,1702.6153846153845,-0.10782045349375291,-0.11347790147413506,-0.7142857142857143,0.009452180099603469
2024-11-18,150,P005,SKI_SKU_05,Skincare,Central,E-commerce,HolidayPush,1995,1922,1708,35,15.57,23.03,734.16,46018.27,2199.58,723.98,1001.37,26593.56,-23349.64,-0.878,1,5.77,81.53,0.0361,0.0205,3165,0,71,0.7149,18.3,7.51,False,0.0,2024-11-01,2024-10-01,2024,1881,0.9080276448692673,2003.0,1700.6153846153845,-0.11410788381742742,-0.1197613114893008,-0.5,-0.17911800241643172
2024-11-25,151,P005,SKI_SKU_05,Skincare,Central,Retail,None,2439,2371,2256,0,15.8,22.42,663.41,54748.72,634.26,1843.83,323.93,35644.8,-21905.94,-0.6146,8,3.57,91.44,0.0275,0.0,3283,0,94,0.8381,47.5,7.78,False,0.0,2024-11-01,2024-10-01,2024,1881,1.199362041466667,2013.25,1716.1538461538462,0.3208430913348945,0.34035458208679104,7.0,0.12155034956457733
2024-12-02,152,P005,SKI_SKU_05,Skincare,South,E-commerce,None,2479,2457,1924,30,15.08,23.16,912.27,57504.87,1674.15,1147.86,1120.1,29013.92,-32433.06,-1.1178,3,2.11,88.12,0.0087,0.0161,2548,0,118,0.7576,3.5,7.47,False,0.0,2024-12-01,2024-10-01,2024,1881,1.0228601807543738,1954.0,1774.8461538461538,-0.1471631205673759,-0.18602657330101458,-0.625,-0.03630796150481186
2024-12-09,153,P005,SKI_SKU_05,Skincare,South,E-commerce,HolidayPush,2936,2914,2811,37,15.48,21.56,1150.91,63415.25,991.39,2689.9,1124.01,43514.28,-24706.27,-0.5678,7,7.19,127.39,0.0074,0.0134,4132,0,144,0.7126,42.1,8.13,False,0.0,2024-12-01,2024-10-01,2024,1881,1.494417862838121,2174.75,1846.923076923077,0.46101871101871095,0.4997725229820722,1.3333333333333335,0.4456423059464365
2024-12-16,154,P005,SKI_SKU_05,Skincare,South,Retail,None,1930,1930,1822,64,12.09,23.37,717.96,45175.9,1431.2,1579.27,425.45,22027.98,-26583.84,-1.2068,6,8.45,88.57,0.0,0.0352,3364,0,120,0.6229,37.6,7.68,True,0.18,2024-12-01,2024-10-01,2024,1881,0.9686337054752958,2203.25,1879.2307692307693,-0.35183208822483103,-0.4937758363461374,-0.1428571428571429,-0.3047334955648011
2024-12-23,155,P005,SKI_SKU_05,Skincare,South,Retail,None,2855,2813,2450,33,15.55,21.47,1036.37,61400.49,2586.55,1492.45,405.44,38097.5,-27787.43,-0.7294,6,8.77,133.01,0.0144,0.0137,4016,0,100,0.5703,39.1,8.61,False,0.0,2024-12-01,2024-10-01,2024,1881,1.3024986709190312,2251.75,1959.076923076923,0.344676180021954,0.7295049296394858,0.0,0.5017500282262617
2024-12-30,156,P005,SKI_SKU_05,Skincare,South,Retail,HolidayPush,2340,2282,1980,27,15.52,22.74,709.02,53282.5,281.88,2304.25,1034.89,30729.6,-26173.92,-0.8517,12,4.85,92.16,0.0246,0.0137,2963,0,104,0.6623,12.4,8.42,False,0.0,2024-12-01,2024-10-01,2024,1881,1.0526315789468088,2265.75,1994.6153846153845,-0.19183673469387752,-0.1933958921189055,1.0,-0.3071197654311706
2022-01-03,0,P006,MAK_SKU_06,Makeup,West,Retail,None,1678,1658,1558,2,50.93,29.23,535.28,49101.47,1777.57,5278.3,992.56,79348.94,22199.04,0.2798,7,3.13,61.9,0.0116,0.0015,3062,0,72,0.5921,28.5,5.1,False,0.0,2022-01-01,2022-01-01,2022,1616,0.9641089108904926,1558.0,1558.0,,,,
2022-01-10,1,P006,MAK_SKU_06,Makeup,West,Retail,None,1454,1444,1154,25,52.37,30.61,511.81,44558.12,1618.53,2252.84,701.69,60434.98,11303.8,0.187,1,3.63,54.64,0.0062,0.0224,2718,0,44,0.6827,22.1,6.46,False,0.0,2022-01-01,2022-01-01,2022,1616,0.7141089108906472,1356.0,1356.0,-0.25930680359435176,-0.23836436882458667,-0.8571428571428572,-0.11728594507269785
2022-01-17,2,P006,MAK_SKU_06,Makeup,South,E-commerce,None,1123,1123,967,12,53.44,28.02,433.48,31509.81,1961.77,4025.13,519.11,51676.48,13660.66,0.2643,2,8.48,51.62,0.0,0.0133,3799,0,54,0.7227,17.7,6.77,False,0.0,2022-01-01,2022-01-01,2022,1616,0.5983910891085406,1226.3333333333333,1226.3333333333333,-0.16204506065857882,-0.14492434679386013,1.0,-0.05527086383601765
2022-01-24,3,P006,MAK_SKU_06,Makeup,East,E-commerce,SummerSale,1274,1203,1158,12,55.4,28.56,560.56,36441.5,247.84,3704.26,682.44,64153.2,23077.16,0.3597,4,7.39,55.75,0.0554,0.0109,1647,0,89,0.7277,27.1,6.81,False,0.0,2022-01-01,2022-01-01,2022,1616,0.7165841584153981,1209.25,1209.25,0.1975180972078594,0.24143904538389593,1.0,0.08000774893452145
2022-01-31,4,P006,MAK_SKU_06,Makeup,North,Retail,None,1648,1599,1412,19,50.62,29.12,524.06,48042.17,1728.43,4838.87,227.37,71475.44,16638.6,0.2328,10,1.86,58.07,0.0297,0.0138,2453,0,70,0.7763,23.5,7.28,False,0.0,2022-01-01,2022-01-01,2022,1616,0.8737623762370831,1172.75,1249.8,0.21934369602763382,0.1141367850707371,1.5,0.04161434977578482
2022-02-07,5,P006,MAK_SKU_06,Makeup,North,E-commerce,None,2003,1921,1550,31,52.21,29.17,807.21,58508.23,631.63,6184.75,991.65,80925.5,14609.24,0.1805,2,7.57,88.34,0.0407,0.02,5210,0,60,0.7555,21.1,6.64,False,0.0,2022-02-01,2022-01-01,2022,1616,0.9591584158409906,1271.75,1299.8333333333333,0.09773371104815864,0.1322140864050645,-0.8,0.5212674358532805
2022-02-14,6,P006,MAK_SKU_06,Makeup,Central,Retail,None,1593,1563,1647,21,42.19,27.95,683.4,44592.69,748.53,2594.97,477.05,69486.93,21073.69,0.3033,9,8.82,74.36,0.0185,0.0128,3310,54,132,0.75,10.5,7.22,True,0.23,2022-02-01,2022-01-01,2022,1616,1.019183168316201,1441.75,1349.4285714285713,0.06258064516129025,-0.14134691784419007,3.5,-0.1582522073805751
2022-02-21,7,P006,MAK_SKU_06,Makeup,East,Retail,HolidayPush,1343,1331,1258,21,43.21,28.21,461.99,37932.23,3385.49,2863.18,355.51,54358.18,9821.77,0.1807,5,7.16,58.2,0.0083,0.0171,3852,0,95,0.642,40.4,8.46,True,0.19,2022-02-01,2022-01-01,2022,1616,0.7784653465341718,1466.75,1338.0,-0.23618700667880999,-0.21772080015623074,-0.4444444444444444,-0.21732114039806338
2022-02-28,8,P006,MAK_SKU_06,Makeup,West,E-commerce,None,1165,1152,1103,23,50.17,28.26,457.85,32968.68,1254.18,4051.4,547.14,55337.51,16516.11,0.2985,4,7.51,51.25,0.011,0.0212,3536,0,70,0.7512,38.5,8.73,True,0.07,2022-02-01,2022-01-01,2022,1616,0.6825495049500727,1389.5,1311.888888888889,-0.12321144674085849,0.01801623969014421,-0.19999999999999996,-0.11941580756013748
2022-03-07,9,P006,MAK_SKU_06,Makeup,West,Retail,None,1375,1335,1054,21,51.67,30.46,616.0,41944.1,1507.45,3440.25,687.74,54460.18,6880.64,0.1263,8,1.13,47.24,0.0284,0.0204,2824,0,47,0.7944,41.0,7.19,False,0.0,2022-03-01,2022-01-01,2022,1616,0.6522277227718736,1265.5,1286.1,-0.04442429737080689,-0.01585416474286616,1.0,-0.07824390243902435
2022-03-14,10,P006,MAK_SKU_06,Makeup,Central,E-commerce,None,1804,1708,1382,23,52.3,31.14,685.52,56245.11,1283.02,2313.83,822.9,72278.6,11613.74,0.1607,3,7.51,79.36,0.0529,0.0173,1623,0,85,0.6153,51.7,8.0,False,0.0,2022-03-01,2022-01-01,2022,1616,0.855198019801451,1199.25,1294.8181818181818,0.3111954459203037,0.3271825396096746,-0.625,0.6799322607959355
2022-03-21,11,P006,MAK_SKU_06,Makeup,South,E-commerce,None,1599,1554,1284,16,55.14,28.23,709.96,45210.77,936.19,3964.33,1099.86,70799.76,19588.61,0.2767,2,4.47,62.04,0.0275,0.0126,3572,0,95,0.6199,28.6,6.46,False,0.0,2022-03-01,2022-01-01,2022,1616,0.7945544554450529,1205.75,1293.9166666666667,-0.0709117221418234,-0.020460274548760093,-0.33333333333333337,-0.2182459677419355
2022-03-28,12,P006,MAK_SKU_06,Makeup,West,E-commerce,HolidayPush,1603,1551,1246,10,51.43,27.33,530.59,43863.05,3159.28,2858.98,290.83,64081.78,13909.64,0.2171,11,10.52,81.29,0.0319,0.0084,2934,0,107,0.6222,26.9,6.67,False,0.0,2022-03-01,2022-01-01,2022,1616,0.7710396039599189,1241.5,1290.2307692307693,-0.029595015576323935,-0.09488704481484111,4.5,0.31028368794326244
2022-04-04,13,P006,MAK_SKU_06,Makeup,Central,E-commerce,SummerSale,1527,1516,1435,11,51.39,31.12,462.68,47566.51,841.71,4012.76,271.85,73744.65,21051.82,0.2855,5,3.82,57.8,0.0066,0.0079,2786,0,93,0.6812,18.9,6.46,False,0.0,2022-04-01,2022-04-01,2022,1616,0.887995049504401,1336.75,1280.7692307692307,0.151685393258427,0.15078966283396,-0.5454545454545454,-0.2889654324025096
2022-04-11,14,P006,MAK_SKU_06,Makeup,East,Wholesale,None,2192,2172,2084,23,53.04,28.59,811.04,62750.38,322.97,2838.5,252.69,110535.36,44370.82,0.4014,8,5.33,87.99,0.0087,0.0115,2423,0,64,0.6779,31.1,5.72,False,0.0,2022-04-01,2022-04-01,2022,1616,1.2896039603952416,1512.25,1352.3076923076924,0.45226480836236926,0.49889327564779284,0.6000000000000001,0.5223183391003461
2022-04-18,15,P006,MAK_SKU_06,Makeup,South,E-commerce,None,1502,1487,1300,19,53.17,29.65,510.68,44585.37,2519.5,2245.09,730.29,69121.0,19040.75,0.2755,2,4.18,57.63,0.0097,0.0147,3787,0,82,0.7515,36.5,5.42,False,0.0,2022-04-01,2022-04-01,2022,1616,0.8044554455440567,1516.25,1377.923076923077,-0.3761996161228407,-0.3746706936133378,-0.75,-0.3450392090010228
2022-04-25,16,P006,MAK_SKU_06,Makeup,West,E-commerce,None,1958,1907,1751,24,55.72,31.23,710.75,61219.42,2723.53,7499.15,1093.53,97565.72,25030.09,0.2565,11,8.57,90.37,0.0259,0.0142,1959,0,141,0.7048,38.8,8.09,False,0.0,2022-04-01,2022-04-01,2022,1616,1.0835396039597256,1642.5,1423.5384615384614,0.3469230769230769,0.4115206666570217,4.5,0.5681068887732084
2022-05-02,17,P006,MAK_SKU_06,Makeup,North,E-commerce,None,1193,1193,1017,9,50.97,29.92,433.06,35737.87,356.35,3391.02,1074.94,51836.49,11276.31,0.2175,4,3.28,44.25,0.0,0.0097,1976,0,87,0.7421,36.2,9.45,False,0.0,2022-05-01,2022-04-01,2022,1616,0.6293316831679274,1538.0,1393.1538461538462,-0.4191890348372359,-0.46870181453075943,-0.6363636363636364,-0.5103463538784996
2022-05-09,18,P006,MAK_SKU_06,Makeup,West,Retail,None,1517,1497,1477,49,54.0,28.87,489.99,43844.79,2855.58,3078.24,848.17,79758.0,29131.22,0.3652,10,8.18,68.76,0.0129,0.0336,3067,0,56,0.6672,24.7,6.77,False,0.0,2022-05-01,2022-04-01,2022,1616,0.9139851485142859,1386.25,1387.5384615384614,0.4523107177974435,0.538645845812477,1.5,0.5538983050847459
2022-05-16,19,P006,MAK_SKU_06,Makeup,North,E-commerce,None,1864,1798,1548,35,53.03,28.01,792.2,52289.86,948.38,1875.89,498.24,82090.44,26478.07,0.3225,5,2.04,66.09,0.035,0.0228,3600,0,120,0.8462,5.0,6.36,False,0.0,2022-05-01,2022-04-01,2022,1616,0.9579207920786151,1448.25,1379.923076923077,0.04807041299932302,0.029243962988038774,-0.5,-0.03883071553228623
2022-05-23,20,P006,MAK_SKU_06,Makeup,West,E-commerce,NewLaunch,2004,1941,2284,28,36.12,28.03,689.38,56241.06,326.1,2648.32,873.81,82498.08,22408.79,0.2716,6,1.85,70.59,0.0311,0.0127,2039,175,138,0.746,60.9,7.75,True,0.34,2022-05-01,2022-04-01,2022,1616,1.4133663366327889,1581.5,1458.8461538461538,0.47545219638242897,0.004965742661386718,0.19999999999999996,0.0680889695869269
2022-05-30,21,P006,MAK_SKU_06,Makeup,East,Retail,None,1207,1207,1106,0,54.35,29.34,484.01,35461.78,3353.73,3080.11,717.7,60111.1,17497.78,0.2911,12,3.91,45.84,0.0,0.0,1499,0,33,0.6713,34.4,5.72,False,0.0,2022-05-01,2022-04-01,2022,1616,0.6844059405936359,1603.75,1459.076923076923,-0.5157618213660244,-0.27136364870552143,1.0,-0.35061623459413516
2022-06-06,22,P006,MAK_SKU_06,Makeup,North,Retail,None,1432,1412,1103,28,52.47,30.33,610.03,43493.56,2082.77,4037.07,527.32,57874.41,7733.69,0.1336,5,8.73,66.56,0.0136,0.0255,2994,0,42,0.7839,27.9,7.81,False,0.0,2022-06-01,2022-04-01,2022,1616,0.6825495049500727,1510.25,1462.8461538461538,-0.002712477396021651,-0.03720926750633402,-0.5833333333333333,0.4520069808027922
2022-06-13,23,P006,MAK_SKU_06,Makeup,West,Wholesale,None,1395,1379,1324,9,51.13,30.98,528.71,43269.97,2901.34,3464.88,329.86,67696.12,17730.07,0.2619,6,8.56,64.35,0.0111,0.0073,2760,0,99,0.6366,10.2,7.76,False,0.0,2022-06-01,2022-04-01,2022,1616,0.8193069306925623,1454.25,1458.3846153846155,0.20036264732547604,0.1697073024156961,0.19999999999999996,-0.03320312500000011
2022-06-20,24,P006,MAK_SKU_06,Makeup,North,E-commerce,HolidayPush,1759,1709,1665,38,49.65,31.24,599.82,55011.14,2783.51,2801.78,531.03,82667.25,21539.79,0.2606,5,5.69,71.66,0.0281,0.0231,2787,0,122,0.7849,15.8,7.17,False,0.0,2022-06-01,2022-04-01,2022,1616,1.0303217821775803,1299.5,1487.6923076923076,0.25755287009063443,0.2211519655779386,-0.16666666666666663,0.11359751359751358
2022-06-27,25,P006,MAK_SKU_06,Makeup,East,Retail,HolidayPush,1470,1468,1192,23,50.16,31.24,538.02,45976.6,471.83,3247.64,418.01,59790.72,9676.64,0.1618,10,5.01,58.26,0.0009,0.0195,3304,0,57,0.724,31.4,7.73,False,0.0,2022-06-01,2022-04-01,2022,1616,0.7376237623757812,1321.0,1483.5384615384614,-0.28408408408408403,-0.27673026500821063,1.0,-0.18699413898967343
2022-07-04,26,P006,MAK_SKU_06,Makeup,Central,E-commerce,None,1663,1643,1422,4,51.51,27.26,678.5,45401.23,2512.47,5804.69,215.06,73247.22,19313.77,0.2637,5,6.26,69.36,0.012,0.0033,3246,0,58,0.711,10.0,6.62,False,0.0,2022-07-01,2022-07-01,2022,1616,0.8799504950489604,1400.75,1482.5384615384614,0.19295302013422821,0.22506000931248193,-0.5,0.19052523171987645
2022-07-11,27,P006,MAK_SKU_06,Makeup,South,E-commerce,SummerSale,1571,1508,1441,25,55.58,30.92,507.43,48626.06,1307.08,5340.31,702.99,80090.78,24114.34,0.3011,8,4.26,60.47,0.0399,0.0175,4396,0,117,0.654,18.1,6.52,False,0.0,2022-07-01,2022-07-01,2022,1616,0.8917079207915274,1430.0,1433.076923076923,0.013361462728551432,0.09343098618623347,0.6000000000000001,-0.1281718569780853
2022-07-18,28,P006,MAK_SKU_06,Makeup,North,Retail,None,1397,1397,1146,23,55.5,28.08,424.69,39270.23,3362.28,4922.64,1018.14,63603.0,15029.71,0.2363,9,4.96,55.27,0.0,0.0209,2703,0,53,0.6541,7.3,5.96,False,0.0,2022-07-01,2022-07-01,2022,1616,0.7091584158411454,1300.25,1421.2307692307693,-0.20471894517696043,-0.20586364622744335,0.125,-0.085993054407144
2022-07-25,29,P006,MAK_SKU_06,Makeup,North,Retail,None,1502,1500,1468,20,55.1,29.04,509.18,43669.0,3250.13,5427.15,349.52,80886.8,28191.0,0.3485,8,4.65,58.7,0.0011,0.0143,3010,0,77,0.7571,45.4,6.08,False,0.0,2022-07-01,2022-07-01,2022,1616,0.9084158415835962,1369.25,1399.4615384615386,0.28097731239092494,0.27174504347279216,-0.11111111111111116,0.062058983173511884
2022-08-01,30,P006,MAK_SKU_06,Makeup,South,E-commerce,None,1637,1637,1592,52,51.56,27.58,597.5,45208.21,2231.87,2194.67,966.51,82083.52,31482.26,0.3835,5,4.06,62.52,0.0,0.0327,2690,0,54,0.7629,25.0,8.62,False,0.0,2022-08-01,2022-07-01,2022,1616,0.9851485148508755,1411.75,1443.6923076923076,0.08446866485013627,0.014794997453230874,-0.375,0.06507666098807485
2022-08-08,31,P006,MAK_SKU_06,Makeup,West,E-commerce,None,1892,1854,1923,8,34.77,29.29,794.64,55496.14,2740.41,2821.89,386.6,66862.71,5417.67,0.081,8,9.84,92.73,0.0198,0.0046,2526,18,101,0.6765,28.3,5.46,True,0.34,2022-08-01,2022-07-01,2022,1616,1.1899752475240162,1532.25,1478.0,0.2079145728643217,-0.18543076612698872,0.6000000000000001,0.48320537428023025
2022-08-15,32,P006,MAK_SKU_06,Makeup,West,Retail,NewLaunch,1480,1436,1193,20,55.42,28.16,541.68,41730.97,2191.13,5106.14,857.83,66116.06,16229.99,0.2455,5,8.97,69.57,0.0291,0.0169,941,0,38,0.6567,26.9,7.32,False,0.0,2022-08-01,2022-07-01,2022,1616,0.7382425742569689,1544.0,1450.6923076923076,-0.3796151846073843,-0.011166912020168063,-0.375,-0.24975736007764493
2022-08-22,33,P006,MAK_SKU_06,Makeup,Central,E-commerce,HolidayPush,1572,1560,1529,34,50.94,27.7,688.54,43613.25,3389.27,3165.51,1067.91,77887.26,26651.32,0.3422,10,3.63,59.07,0.0073,0.0225,3633,0,63,0.7488,33.3,6.72,False,0.0,2022-08-01,2022-07-01,2022,1616,0.9461633663360481,1559.25,1392.6153846153845,0.28164291701592625,0.1780384372571504,1.0,-0.15092712376024142
2022-08-29,34,P006,MAK_SKU_06,Makeup,West,E-commerce,None,1838,1786,1561,0,51.09,31.08,801.37,57205.18,1916.49,2410.96,408.71,79751.49,17810.15,0.2233,9,4.71,71.99,0.028,0.0,3977,0,60,0.6843,12.1,7.17,True,0.08,2022-08-01,2022-07-01,2022,1616,0.9659653465340557,1551.5,1427.6153846153845,0.02092871157619358,0.023934979867054063,-0.09999999999999998,0.21872354833248675
2022-09-05,35,P006,MAK_SKU_06,Makeup,East,Retail,None,2046,2036,2049,35,42.92,30.19,861.37,61854.88,2899.23,4921.23,284.16,87943.08,17983.58,0.2045,8,7.74,90.95,0.0047,0.0174,4150,6,180,0.7081,15.8,6.07,True,0.15,2022-09-01,2022-07-01,2022,1616,1.267945544553671,1583.0,1500.3846153846155,0.3126201153106982,0.10271394302476344,-0.11111111111111116,0.2633699124878457
2022-09-12,36,P006,MAK_SKU_06,Makeup,Central,Wholesale,NewLaunch,1741,1716,1464,28,52.74,28.43,687.7,49565.4,655.39,3377.36,204.55,77211.36,23408.66,0.3032,2,0.0,57.57,0.0144,0.0197,4120,0,53,0.6446,20.9,6.18,False,0.0,2022-09-01,2022-07-01,2022,1616,0.9059405940588453,1650.75,1511.1538461538462,-0.28550512445095166,-0.12203029504993457,-0.75,-0.3670148433205058
2022-09-19,37,P006,MAK_SKU_06,Makeup,South,Wholesale,SummerSale,1466,1440,1294,24,50.28,29.87,612.79,43850.7,3455.26,4463.0,990.51,65062.32,12302.85,0.1891,6,4.97,58.01,0.0175,0.0186,3495,0,67,0.6928,41.4,7.36,False,0.0,2022-09-01,2022-07-01,2022,1616,0.8007425742569302,1592.0,1482.6153846153845,-0.11612021857923494,-0.15734783068191005,2.0,0.007642869550112952
2022-09-26,38,P006,MAK_SKU_06,Makeup,East,Wholesale,None,1615,1595,1248,34,52.48,29.98,626.62,48480.36,2746.12,3772.59,220.62,65495.04,10275.35,0.1569,9,6.47,67.95,0.0124,0.028,3121,0,111,0.7794,33.9,7.42,False,0.0,2022-09-01,2022-07-01,2022,1616,0.7722772277222943,1513.75,1486.923076923077,-0.03554868624420404,0.0066508541349279415,0.5,0.1713497672815032
2022-10-03,39,P006,MAK_SKU_06,Makeup,West,Retail,None,1496,1467,1184,56,49.44,28.81,662.73,43166.03,337.12,1658.66,218.12,58536.96,13157.03,0.2248,1,7.18,64.87,0.0187,0.0476,2895,0,87,0.6747,30.4,6.21,False,0.0,2022-10-01,2022-10-01,2022,1616,0.7326732673262792,1297.5,1468.6153846153845,-0.05128205128205132,-0.10623827392120078,-0.8888888888888888,-0.04532744665194999
2022-10-10,40,P006,MAK_SKU_06,Makeup,East,E-commerce,SummerSale,1464,1413,1248,37,50.65,30.18,595.85,44243.1,2141.84,2055.45,1052.54,63211.2,13718.27,0.217,6,11.48,78.05,0.0343,0.0299,3422,0,41,0.7921,34.2,5.59,False,0.0,2022-10-01,2022-10-01,2022,1616,0.7722772277222943,1243.5,1453.7692307692307,0.054054054054053946,0.07985108895303061,5.0,0.20317558193309693
2022-10-17,41,P006,MAK_SKU_06,Makeup,South,E-commerce,NewLaunch,1936,1936,1824,50,49.99,29.02,743.42,56257.06,2933.11,6195.09,294.97,91181.76,25501.53,0.2797,8,5.72,78.95,0.0,0.0279,4044,0,129,0.7053,17.1,7.49,False,0.0,2022-10-01,2022-10-01,2022,1616,1.1287128712864303,1376.0,1505.923076923077,0.46153846153846145,0.4424937352874174,0.33333333333333326,0.011531069827034113
2022-10-24,42,P006,MAK_SKU_06,Makeup,West,E-commerce,None,1559,1508,1353,20,52.91,28.1,695.31,43877.43,3616.89,1919.17,476.05,71587.23,21697.69,0.3031,10,8.09,70.4,0.0321,0.0151,3255,0,104,0.6697,40.3,8.07,False,0.0,2022-10-01,2022-10-01,2022,1616,0.8372524752470066,1402.25,1497.076923076923,-0.2582236842105263,-0.2148952816879165,0.25,-0.10829639012032932
2022-10-31,43,P006,MAK_SKU_06,Makeup,North,Retail,None,1586,1583,1317,0,53.15,28.97,583.65,46004.78,663.85,1993.41,780.15,69998.55,20556.36,0.2937,7,10.91,82.07,0.0017,0.0003,2782,0,65,0.7227,49.8,9.26,False,0.0,2022-10-01,2022-10-01,2022,1616,0.8149752475242482,1435.5,1475.923076923077,-0.026607538802660757,-0.022192226183356922,-0.30000000000000004,0.16576704545454524
